                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      1.2000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      45                                      982                  4.7624924819554210E+004                  3.2609780535968387E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.6939544845160288E+000                  3.0677219169415249E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999992564595730E-001                  9.6747064775370351E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999992564595730E-001                  3.9459566810586097E+000                 -2.9887784610268564E+001                 -9.8999999999999986E+001                  3.9459566810586097E+000                  1.8396350644461905E+000                  3.9425434302455105E+000                 -2.9887784610268564E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9368290548458684E+033                  7.6360188062844406E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4173540138416350E+000                  3.9962557688241636E+000                  6.8667869318143815E-001                  4.1437132130978735E+000                 -1.2262181465993757E-008                  3.6788550926675941E+002                  7.5133878840929365E+000                  8.9101864897349858E-001                  1.6565884288414761E+001                  8.9101864897349858E-001                  7.5133878840929365E+000                  6.2040599736638713E-001                  8.4954054975867876E-001                  1.2980422094971300E+000                  6.9908094448239622E-001                  2.8036251836693210E-001                  6.2587329970487487E-005                  9.3036586009790367E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3907863846042545E+000                  3.3635494054386608E+000                                        0                                        0                                        3 
                                      50                                      982                  6.3083758393051874E+004                  3.6337894734418752E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.9997090610767709E+000                  3.3239419531889236E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999993009147903E-001                  9.6845731676876223E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999993009147903E-001                  3.9729856864005271E+000                 -2.9765983268204359E+001                 -1.1138109839567303E+001                  3.9729856864005275E+000                  1.7033119032419011E+000                  3.9706453398234651E+000                 -2.9765983268204359E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0508209238517271E+033                  7.7677545970442362E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4159156754151541E+000                  3.9737045093388264E+000                  6.7827974029173244E-001                  4.1605111188772854E+000                 -1.9789963840062077E-009                  3.7565011746050874E+002                  7.5154608827734686E+000                  8.9272594619813594E-001                  1.6569973963090266E+001                  8.9272594619813594E-001                  7.5154608827734686E+000                  6.2047459146122741E-001                  8.4946889117180135E-001                  1.2982223020533794E+000                  6.9893768445795523E-001                  2.8050830502189611E-001                  5.9863160557520708E-005                  9.2811849144527579E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3893037506544257E+000                  3.3650111289092144E+000                                        0                                        0                                        3 
                                      55                                      982                  1.0151080805645962E+005                  4.0296957036799990E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0147624274408376E+000                  3.3239419531889236E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999993054639469E-001                  9.6941669922617635E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999993054639469E-001                  3.9707041119787529E+000                 -2.9764494534297210E+001                 -1.1740169830895265E+001                  3.9707041119787529E+000                  1.6429441740982846E+000                  3.9686574444218965E+000                 -2.9764494534297210E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0421784425332979E+033                  7.7626388636970923E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4153859654181673E+000                  3.9703345945530790E+000                  6.7765420289283151E-001                  4.1617621936750870E+000                  5.5068665678047679E-011                  3.7738321816760401E+002                  7.5154729695963729E+000                  8.9213197670130606E-001                  1.6569332509698302E+001                  8.9213197670130606E-001                  7.5154729695963729E+000                  6.2064451149885136E-001                  8.4929146505299025E-001                  1.2986681675735861E+000                  6.9858284884327559E-001                  2.8086988217090025E-001                  5.8645615806964502E-005                  9.2260281972479184E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3856153975557906E+000                  3.3687027575240402E+000                                        0                                        0                                        3 
                                      60                                      982                  1.9712960427491032E+005                  4.4256019339181236E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0177263371880940E+000                  3.3239419531889236E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999993008123367E-001                  9.6941669922617635E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999993008123367E-001                  3.9721783423769708E+000                 -2.9773869354167822E+001                 -9.8999999999999986E+001                  3.9721783423769708E+000                  1.6124907382779476E+000                  3.9702770583378411E+000                 -2.9773869354167822E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0458954437641726E+033                  7.7633119466721910E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4152483643390026E+000                  3.9715042828035894E+000                  6.7851424917641590E-001                  4.1600421011079183E+000                  9.3065764814677020E-011                  3.7867424420213570E+002                  7.5152697277865608E+000                  8.9093079729418068E-001                  1.6567704252201018E+001                  8.9093079729418068E-001                  7.5152697277865608E+000                  6.2106597472788549E-001                  8.4885193509613976E-001                  1.2997740126592319E+000                  6.9770379591521103E-001                  2.8176559723969397E-001                  5.8940137357241217E-005                  9.0932914221248037E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3764329849964909E+000                  3.3779820781103083E+000                                        0                                        0                                        3 
                                      65                                      982                  4.3505976728120557E+005                  4.8215081641562474E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0234261953019121E+000                  3.3239419531889236E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999992894885881E-001                  9.6941669922617635E-001                  7.8125637293268536E-008                  9.9999998126721656E-001                  9.9999992894885881E-001                  3.9753114746666456E+000                 -2.9812678671538315E+001                 -1.1740169830895265E+001                  3.9753114746666460E+000                  1.5902417436532876E+000                  3.9735183485548622E+000                 -2.9812678671538315E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0556670883156283E+033                  7.7672833885755771E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4148958824210141E+000                  3.9746352088810224E+000                  6.8078467605110915E-001                  4.1555012473585311E+000                  8.8892497223266817E-011                  3.7943197315137388E+002                  7.5145129976240019E+000                  8.8719635849357648E-001                  1.6562659214709836E+001                  8.8719635849357648E-001                  7.5145129976240019E+000                  6.2211122088183346E-001                  8.4776536748560005E-001                  1.3025169411191162E+000                  6.9553066374665473E-001                  2.8397741836672552E-001                  6.1314791748573444E-005                  8.7870192098970634E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3534864618270959E+000                  3.4012555043535748E+000                                        0                                        0                                        4 
                                      70                                      982                  1.0271061504930301E+006                  5.2174143943943712E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0371111029671782E+000                  3.3239419531889236E-001                  7.8125637293268536E-008                  9.9999998024282222E-001                  9.9999992655274350E-001                  9.6845731676876223E-001                  7.8125637293268536E-008                  9.9999998024282222E-001                  9.9999992655274350E-001                  3.9832289573383663E+000                 -2.9884790824371596E+001                 -9.8999999999999986E+001                  3.9832289573383663E+000                  1.5646083847271928E+000                  3.9815693962055896E+000                 -2.9884790824371596E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0829627422529092E+033                  7.7815118070398765E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4144126322879265E+000                  3.9826363812641343E+000                  6.8575176250884018E-001                  4.1455670744430693E+000                  7.7009870152063989E-011                  3.7858455346293772E+002                  7.5130375385249337E+000                  8.7907427823178252E-001                  1.6551678955749153E+001                  8.7907427823178252E-001                  7.5130375385249337E+000                  6.2474225559222685E-001                  8.4505173777938325E-001                  1.3094237313023382E+000                  6.9010340597667252E-001                  2.8948803561452296E-001                  6.7157225707750376E-005                  8.1279727291889720E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.2957072741323401E+000                  3.4598501311852194E+000                                        0                                        0                                        4 
                                      75                                      984                  2.5003070067666769E+006                  5.6133206246324958E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0707027693068536E+000                  3.3715416164894541E-001                  7.8125637293268536E-008                  9.9999998024282222E-001                  9.9999992186084230E-001                  9.6845731676876223E-001                  7.8125637293268536E-008                  9.9999998024282222E-001                  9.9999992186084230E-001                  4.0039295827487589E+000                 -2.9950268243884974E+001                 -1.1740169830895265E+001                  4.0039295827487589E+000                  1.5264968760725455E+000                  4.0024805576242013E+000                 -2.9950268243884974E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1558967711364317E+033                  7.8268549550959899E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4145411536085613E+000                  4.0034535754222977E+000                  6.9590331694665342E-001                  4.1252639655674432E+000                  6.3708071248339547E-011                  3.7460669895874037E+002                  7.5112575239740256E+000                  8.6426628821440910E-001                  1.6531581614888790E+001                  8.6426628821440910E-001                  7.5112575239740256E+000                  6.3153805744590630E-001                  8.3817615558683811E-001                  1.3272793043916886E+000                  6.7635224498591051E-001                  3.0339747835161351E-001                  7.8684183329259496E-005                  6.8771694992793130E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.1470945458087414E+000                  3.6101141960394547E+000                                        0                                        0                                        5 
                                      80                                      986                  5.3403718471307484E+006                  5.8052588832886922E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1438139442204651E+000                  3.4505685601865166E-001                  7.8125637293268536E-008                  9.9999997870623070E-001                  9.9999991364847562E-001                  9.6645596801763434E-001                  7.8125637293268536E-008                  9.9999997870623070E-001                  9.9999991364847562E-001                  4.0476863725709897E+000                 -2.9870033357609898E+001                 -1.1263048576175603E+001                  4.0476863725709897E+000                  1.4717613473754598E+000                  4.0465317595131909E+000                 -2.9870033357609898E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2846361210923931E+033                  7.9852129737874662E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4169915250303129E+000                  4.0472883556971304E+000                  7.1291996424056547E-001                  4.0912306709796189E+000                  6.0123809866005346E-011                  3.6684492993828343E+002                  7.5112475419185261E+000                  8.4459319937078203E-001                  1.6504621674565769E+001                  8.4459319937078203E-001                  7.5112475419185261E+000                  6.4611692259997811E-001                  8.2400973235882558E-001                  1.3657019806072204E+000                  6.4801940891800913E-001                  3.3194185022914474E-001                  9.4636030282057454E-005                  5.2064014664641332E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  7.8380014121483521E+000                  3.9214853603905873E+000                                        0                                        0                                        5 
                                      85                                      987                  8.6785640128975436E+006                  5.8257645186763058E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.2484533990851121E+000                  3.5291887964259261E-001                  7.8125637293268536E-008                  9.9999997790134942E-001                  9.9999990307175413E-001                  9.6433958166857081E-001                  7.8125637293268536E-008                  9.9999997790134942E-001                  9.9999990307175413E-001                  4.1063899623098683E+000                 -2.9610542154021207E+001                 -1.0962018580511621E+001                  4.1063899623098683E+000                  1.4139589298566726E+000                  4.1055073000958879E+000                 -2.9610542154021207E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4905883373774033E+033                  8.1729121140632742E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4214585641695976E+000                  4.1060249707255521E+000                  7.3335419347620701E-001                  4.0503622125083361E+000                  6.7153981218903629E-011                  3.5765784333140874E+002                  7.5139861424195349E+000                  8.2684779989329138E-001                  1.6479924563781481E+001                  8.2684779989329138E-001                  7.5139861424195349E+000                  6.6652586590456442E-001                  8.0532445390474716E-001                  1.4199708577692665E+000                  6.1064886570616261E-001                  3.6948661562305385E-001                  1.0872857919838739E-004                  3.8317427866287183E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  7.4288629980434626E+000                  4.3325312606659461E+000                                        0                                        0                                        5 
                                      90                                      991                  1.1864146790856948E+007                  5.7807714989168355E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.3732637697966235E+000                  3.6228824595377934E-001                  7.8125636904885268E-008                  9.9999997702329713E-001                  9.9999989026793201E-001                  9.6210196913821233E-001                  7.8125636904885268E-008                  9.9999997702329713E-001                  9.9999989026793201E-001                  4.1713977420266781E+000                 -2.9249029418983834E+001                 -1.1439139835231284E+001                  4.1713977420266781E+000                  1.3553111837144456E+000                  4.1707339537088677E+000                 -2.9249029418983834E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7324184803639312E+033                  8.4318290122870434E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4265136797380435E+000                  4.1710484919150890E+000                  7.5575572293408333E-001                  4.0055591535925830E+000                  8.0725838674922075E-011                  3.4826924912645865E+002                  7.5185063696622363E+000                  8.1202758742867398E-001                  1.6458914119820545E+001                  8.1202758742867398E-001                  7.5185063696622363E+000                  6.9022455419464201E-001                  7.8478325927908454E-001                  1.4848712140193663E+000                  5.6956648871103777E-001                  4.1069326796339273E-001                  1.1989129246203459E-004                  2.8527177914300897E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.9786250499946005E+000                  4.7841414402504361E+000                                        0                                        0                                        5 
                                      95                                      991                  1.4631092445665823E+007                  5.7124627817523406E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.5090085720471089E+000                  3.7468219359806204E-001                  7.8125637126929873E-008                  9.9999997526719264E-001                  9.9999987508378141E-001                  9.5973661285978529E-001                  7.8125637126929873E-008                  9.9999997526719264E-001                  9.9999987508378141E-001                  4.2369683430885088E+000                 -2.8847812043389450E+001                 -1.0962018580511621E+001                  4.2369683430885088E+000                  1.2964137080044635E+000                  4.2364700569620819E+000                 -2.8847812043389450E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9724315996634752E+033                  8.6984239621158408E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4311272430594242E+000                  4.2366225490327825E+000                  7.7931562485016825E-001                  3.9584393497604133E+000                  1.0486192060804719E-010                  3.3925759511627376E+002                  7.5238996389334236E+000                  7.9997744157451400E-001                  1.6441472097277739E+001                  7.9997744157451400E-001                  7.5238996389334236E+000                  7.1512599030479318E-001                  7.6408054157384542E-001                  1.5565987575325761E+000                  5.2816106251095241E-001                  4.5218394461861267E-001                  1.2863416484858541E-004                  2.1825923629415606E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.5244382896496136E+000                  5.2392755893671463E+000                                        0                                        0                                        5 
                                     100                                      997                  1.6929939956093613E+007                  5.6261847401301814E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.6502128660654440E+000                  3.8695297542935353E-001                  7.8125640128819681E-008                  9.9999997365742987E-001                  9.9999985642224998E-001                  9.5658531045947193E-001                  7.8125640128819681E-008                  9.9999997365742987E-001                  9.9999985642224998E-001                  4.3007617767140580E+000                 -2.8438912568206103E+001                 -1.1439139835231284E+001                  4.3007617767140580E+000                  1.2377775716514441E+000                  4.3003859496890326E+000                 -2.8438912568206103E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2281953268564857E+033                  8.9602691330125036E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4347582175825186E+000                  4.3004138693284704E+000                  8.0394933595182394E-001                  3.9091719275571020E+000                  1.4117433584528296E-010                  3.3065010509764755E+002                  7.5296620096025535E+000                  7.9031757268733083E-001                  1.6427123184686007E+001                  7.9031757268733083E-001                  7.5296620096025535E+000                  7.4076203919437644E-001                  7.4412372970350971E-001                  1.6326378353132680E+000                  4.8824744520541130E-001                  4.9215603777585654E-001                  1.3564124484751779E-004                  1.7242827657955998E-003                  3.4416106108119959E-003                  9.3604466091399743E-003                  6.0869958739464121E+000                  5.6773698752357609E+000                                        0                                        0                                        5 
                                     105                                      996                  1.8773221112299874E+007                  5.5269161385226608E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.7897837710186710E+000                  3.9909546298766763E-001                  7.8125640852629240E-008                  9.9999997102327320E-001                  9.9999983311390162E-001                  9.5390668771597464E-001                  7.8125640852629240E-008                  9.9999997102327320E-001                  9.9999983311390162E-001                  4.3610388670539777E+000                 -2.8043410026560867E+001                 -9.8999999999999986E+001                  4.3610388670539777E+000                  1.1806606279998342E+000                  4.3607520866616447E+000                 -2.8043410026560867E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4381249330170141E+033                  9.1992842561349058E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4370799958934413E+000                  4.3606835058543369E+000                  8.2944059759291211E-001                  3.8581894042749258E+000                  1.8964451204684228E-010                  3.2248732963038708E+002                  7.5354389853437018E+000                  7.8284895058066539E-001                  1.6415634773510604E+001                  7.8284895058066539E-001                  7.5354389853437018E+000                  7.6654972267782906E-001                  7.2562852853699489E-001                  1.7100653912710650E+000                  4.5125704719520965E-001                  5.2918663699814750E-001                  1.4136018082110363E-004                  1.4104020649162935E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  5.6827196154554986E+000                  6.0820941753140936E+000                                        0                                        0                                        5 
                                     110                                      995                  2.0244778569510944E+007                  5.4312571223479233E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.9261852895342013E+000                  4.0661836318948030E-001                  7.8125641766736741E-008                  9.9999996838911653E-001                  9.9999980414965106E-001                  9.5034970776317707E-001                  7.8125641766736741E-008                  9.9999996838911653E-001                  9.9999980414965106E-001                  4.4165315873188957E+000                 -2.7671572534433064E+001                 -9.8999999999999986E+001                  4.4165315873188957E+000                  1.1251154561357846E+000                  4.4163095227823987E+000                 -2.7671572534433064E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6590332895038353E+033                  9.4082656441057658E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4379704921417877E+000                  4.4161675169138279E+000                  8.5540161062596398E-001                  3.8062673782088221E+000                  2.5250609132048615E-010                  3.1491894583336568E+002                  7.5410245595614089E+000                  7.7700256925729239E-001                  1.6406313650492780E+001                  7.7700256925729239E-001                  7.5410245595614089E+000                  7.9226471790937769E-001                  7.0874536884532180E-001                  1.7874529723266444E+000                  4.1749073070072007E-001                  5.6298118906361616E-001                  1.4614569752367839E-004                  1.1909675185732469E-003                  3.4416106108119959E-003                  9.3604466091399743E-003                  5.3144012892133023E+000                  6.4507271609564416E+000                                        0                                        0                                        5 
                                     115                                      996                  2.1427052963380653E+007                  5.3375006077342384E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  5.0571893851742837E+000                  4.1854275904707217E-001                  7.8125638435960901E-008                  9.9999996612081476E-001                  9.9999976763210219E-001                  9.4885531007141077E-001                  7.8125638435960901E-008                  9.9999996612081476E-001                  9.9999976763210219E-001                  4.4672845328967501E+000                 -2.7325314272936918E+001                 -9.8999999999999986E+001                  4.4672845328967501E+000                  1.0712195535607267E+000                  4.4671100284166156E+000                 -2.7325314272936918E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8865322495675719E+033                  9.6110449066116553E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4375027757119909E+000                  4.4669174640158928E+000                  8.8171201703659119E-001                  3.7536465653875677E+000                  3.2462334234491161E-010                  3.0799148707393010E+002                  7.5463469511781245E+000                  7.7247934566405241E-001                  1.6398800789804074E+001                  7.7247934566405241E-001                  7.5463469511781245E+000                  8.1755245002723798E-001                  6.9342527740555970E-001                  1.8640016017278382E+000                  3.8685054977341055E-001                  5.9364171036310598E-001                  1.5025176042677958E-004                  1.0337661448262645E-003                  3.4416106108119951E-003                  9.3604466091399743E-003                  4.9803243313611532E+000                  6.7850310460699630E+000                                        0                                        0                                        5 
                                     120                                     1000                  2.2397410791191533E+007                  5.2544261970558157E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  5.1813541822582145E+000                  4.3032771733079556E-001                  7.8125642770939828E-008                  9.9999996107201394E-001                  9.9999972179573349E-001                  9.4653036889062048E-001                  7.8125642770939828E-008                  9.9999996107201394E-001                  9.9999972179573349E-001                  4.5135857556390233E+000                 -2.7001678634056880E+001                 -1.1138109839567303E+001                  4.5135857556390233E+000                  1.0180285178113633E+000                  4.5134469853615196E+000                 -2.7001678634056880E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0345882394264500E+033                  9.8215322449470430E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4357069778308560E+000                  4.5132180497601917E+000                  9.0845390567100981E-001                  3.7001627881187305E+000                  4.1761624270369221E-010                  3.0168622352348888E+002                  7.5514058511080275E+000                  7.6918402651272200E-001                  1.6392963451593083E+001                  7.6918402651272200E-001                  7.5514058511080275E+000                  8.4140511168497312E-001                  6.7934311998166896E-001                  1.9403881744222591E+000                  3.5868623628069674E-001                  6.2182126307731855E-001                  1.5387758832657682E-004                  9.1671933164665575E-004                  3.4416106108119951E-003                  9.3604466091399743E-003                  4.6740107880102570E+000                  7.0915143228533584E+000                                        0                                        0                                        5 
                                     125                                     1000                  2.3199928579413474E+007                  5.1687506402041281E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  5.2989370114804908E+000                  4.4052130628948266E-001                  7.8125643185203049E-008                  9.9999995609638426E-001                  9.9999966298252430E-001                  9.4411936249281092E-001                  7.8125643185203049E-008                  9.9999995609638426E-001                  9.9999966298252430E-001                  4.5563724067145515E+000                 -2.6697410515344835E+001                 -1.0837079843903322E+001                  4.5563724067145515E+000                  9.6572387461377396E-001                  4.5562609281116497E+000                 -2.6697410515344835E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2268555131810108E+033                  9.9706027984926303E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4326038459796084E+000                  4.5560013338224001E+000                  9.3605181140460902E-001                  3.6449669766515318E+000                  5.5387363657346113E-010                  2.9578318035853272E+002                  7.5562348830256285E+000                  7.6706399282158000E-001                  1.6388704352838744E+001                  7.6706399282158000E-001                  7.5562348830256285E+000                  8.6401432978292902E-001                  6.6641521171613027E-001                  2.0162434520539079E+000                  3.3283042070547497E-001                  6.4768874306653645E-001                  1.5714542860076724E-004                  8.2778408058092467E-004                  3.4416106108119959E-003                  9.3604466091399743E-003                  4.3936210460319085E+000                  7.3720335828109889E+000                                        0                                        0                                        5 
