                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     131                                      565                  1.5761102190258334E+003                  1.6133933250942647E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999902568312193E-001                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8324063871397623E+001                 -9.8999999999999986E+001                 -3.4016389510029875E+001                 -1.8324063871397623E+001                 -1.8324063871397623E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5995607654661383E+000                  1.9793296623683025E+000                  1.3138021367045012E+000                  1.8102850800041230E+000                 -1.0319399406904354E-005                  5.6151642091586078E+000                 -2.8863991840652705E+000                  1.0852451430052652E+001                 -2.8863991840652705E+000                  5.6151642091586078E+000                  6.2115085334093989E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     132                                      567                  1.6178071696092352E+003                  1.6201042949443327E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999904338192502E-001                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8281179372913346E+001                 -9.8999999999999986E+001                 -3.4016389510029875E+001                 -1.8281179372913346E+001                 -1.8281179372913346E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5998274025768411E+000                  1.9752257519559180E+000                  1.3112169072769038E+000                  1.8154555388593174E+000                 -1.0097157622566077E-005                  5.6175632444411292E+000                 -2.8792653071774934E+000                  1.0861987070821096E+001                 -2.8792653071774934E+000                  5.6175632444411292E+000                  6.2115275857864016E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     133                                      569                  1.6601230314870893E+003                  1.6265031908918721E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999905956886093E-001                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8238366018994650E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8238366018994650E+001                 -1.8238366018994650E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6001315672014136E+000                  1.9712732627708280E+000                  1.3086323334352137E+000                  1.8206246865426980E+000                 -9.8833615702632623E-006                  5.6199620051042469E+000                 -2.8721311487510062E+000                  1.0871522462572708E+001                 -2.8721311487510062E+000                  5.6199620051042469E+000                  6.2115393875821545E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     134                                      569                  1.7030573326780179E+003                  1.6328043986102287E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999907447369152E-001                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999900530299646E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8195648988196922E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8195648988196922E+001                 -1.8195648988196922E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6003935547182064E+000                  1.9671573122046475E+000                  1.3060503831185371E+000                  1.8257885871760511E+000                 -9.6697440772349310E-006                  5.6223590724100241E+000                 -2.8650007640181210E+000                  1.0881051999130253E+001                 -2.8650007640181210E+000                  5.6223590724100241E+000                  6.2115432905781442E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     135                                      568                  1.7466256043275337E+003                  1.6391703318438036E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999909099299633E-001                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8153021655807660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8153021655807660E+001                 -1.8153021655807660E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6006539894605272E+000                  1.9630392354170749E+000                  1.3034704752401103E+000                  1.8309484029329044E+000                 -9.4615322326518765E-006                  5.6247548068427582E+000                 -2.8578730843133142E+000                  1.0890577109680422E+001                 -2.8578730843133142E+000                  5.6247548068427582E+000                  6.2115390751881416E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     136                                      570                  1.7908392539950403E+003                  1.6455563657323395E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999910815697457E-001                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8110462853293502E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8110462853293502E+001                 -1.8110462853293502E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6009626448465792E+000                  1.9591152673820647E+000                  1.3008911804505001E+000                  1.8361069925121249E+000                 -9.2616715679927206E-006                  5.6271503872169113E+000                 -2.8507446956318523E+000                  1.0900102487432383E+001                 -2.8507446956318523E+000                  5.6271503872169113E+000                  6.2115266288404258E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     137                                      570                  1.8357181618774737E+003                  1.6520422799236003E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999912379786748E-001                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8067978355973249E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8067978355973249E+001                 -1.8067978355973249E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6012308535813280E+000                  1.9550320191906359E+000                  1.2983131388852880E+000                  1.8412630756425494E+000                 -9.0624267784618703E-006                  5.6295454747312812E+000                 -2.8436166622737300E+000                  1.0909626859823184E+001                 -2.8436166622737300E+000                  5.6295454747312812E+000                  6.2115058716928129E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     138                                      570                  1.8812637720091082E+003                  1.6584465242841551E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999913828248366E-001                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999908097729751E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8025577406123030E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8025577406123030E+001                 -1.8025577406123030E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6014950445504863E+000                  1.9509360649298173E+000                  1.2957367798165629E+000                  1.8464157937799992E+000                 -8.8677629220676483E-006                  5.6319395341503444E+000                 -2.8364906822978750E+000                  1.0919148127120279E+001                 -2.8364906822978750E+000                  5.6319395341503444E+000                  6.2114768235008633E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     139                                      569                  1.9274847173005712E+003                  1.6648388232432256E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999915369427295E-001                  9.9999914629762499E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999914629762499E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7983262522996977E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7983262522996977E+001                 -1.7983262522996977E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6017549014053625E+000                  1.9468264332445129E+000                  1.2931622502641587E+000                  1.8515648528848081E+000                 -8.6771317876309893E-006                  5.6343324065366529E+000                 -2.8293673012952656E+000                  1.0928665702218867E+001                 -2.8293673012952656E+000                  5.6343324065366529E+000                  6.2114396648850123E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     140                                      569                  1.9744068217953932E+003                  1.6713774823435743E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999917040631370E-001                  9.9999914629762499E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999914629762499E-001                  7.8130215602677373E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7941020161798424E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7941020161798424E+001                 -1.7941020161798424E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6020128162424725E+000                  1.9427109835813070E+000                  1.2905886957583346E+000                  1.8567119618964558E+000                 -8.4906067875670663E-006                  5.6367248430994978E+000                 -2.8222443302878353E+000                  1.0938182613411378E+001                 -2.8222443302878353E+000                  5.6367248430994978E+000                  6.2113947744209808E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     141                                      573                  2.0220505817978919E+003                  1.6780060282914302E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999918720841796E-001                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7898817236610054E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7898817236610054E+001                 -1.7898817236610054E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6023350479327463E+000                  1.9388501831113820E+000                  1.2880138321428241E+000                  1.8618616891274773E+000                 -8.3127212705626267E-006                  5.6391187114787868E+000                 -2.8151162519712822E+000                  1.0947706296944363E+001                 -2.8151162519712822E+000                  5.6391187114787868E+000                  6.2113427523018150E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     142                                      573                  2.0704211009422816E+003                  1.6845807485489646E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999919901644874E-001                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7856683609793020E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7856683609793020E+001                 -1.7856683609793020E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6025935466348562E+000                  1.9347364658859323E+000                  1.2854399761258797E+000                  1.8670094011613656E+000                 -8.1332477295340248E-006                  5.6415123104810077E+000                 -2.8079880780773592E+000                  1.0957230043724222E+001                 -2.8079880780773592E+000                  5.6415123104810077E+000                  6.2112846124734156E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     143                                      575                  2.1195077121182890E+003                  1.6909630504669129E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999921238238554E-001                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7814638134670556E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7814638134670556E+001                 -1.7814638134670556E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6028497947396461E+000                  1.9306177216665270E+000                  1.2828681078065969E+000                  1.8721531377999314E+000                 -7.9582148123863735E-006                  5.6439045618376342E+000                 -2.8008629847802808E+000                  1.0966749522741676E+001                 -2.8008629847802808E+000                  5.6439045618376342E+000                  6.2112222792135452E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     144                                      571                  2.1693309036347796E+003                  1.6974315436261525E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999922483376436E-001                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999914629762499E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7772675370789386E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7772675370789386E+001                 -1.7772675370789386E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6030963356682695E+000                  1.9264631910805132E+000                  1.2802977606563444E+000                  1.8772938321004362E+000                 -7.7869836775781145E-006                  5.6462957679905985E+000                 -2.7937400112902915E+000                  1.0976265892673561E+001                 -2.7937400112902915E+000                  5.6462957679905985E+000                  6.2111579544102691E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     145                                      570                  2.2199389033461266E+003                  1.7042191720945561E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999923937339907E-001                  9.9999922631547655E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999922631547655E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7730762387668399E+001                 -9.8999999999999986E+001                 -3.3414329518701912E+001                 -1.7730762387668399E+001                 -1.7730762387668399E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6033471961279959E+000                  1.9223250664931524E+000                  1.2777269774432105E+000                  1.8824353985267042E+000                 -7.6195725182305220E-006                  5.6486878059579571E+000                 -2.7866135659077931E+000                  1.0985786544663345E+001                 -2.7866135659077931E+000                  5.6486878059579571E+000                  6.2110934512524241E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     146                                      573                  2.2713492244112967E+003                  1.7110503161097188E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999925313990257E-001                  9.9999922631547666E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999922631547666E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7688865552397527E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7688865552397527E+001                 -1.7688865552397527E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6036748048301575E+000                  1.9184885249190196E+000                  1.2751534892518210E+000                  1.8875823749094829E+000                 -7.4604854351334693E-006                  5.6510826062698074E+000                 -2.7794779632413613E+000                  1.0995319049109295E+001                 -2.7794779632413613E+000                  5.6510826062698074E+000                  6.2110302384937743E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120380E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
                                     147                                      573                  2.3235715419885505E+003                  1.7178561414945535E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999926587105858E-001                  9.9999922631547666E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999922631547666E-001                  7.8130215824721978E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7647011984776185E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7647011984776185E+001                 -1.7647011984776185E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6039371427097473E+000                  1.9143898426789823E+000                  1.2725794723726227E+000                  1.8927304086678798E+000                 -7.2998484675051591E-006                  5.6534786271819986E+000                 -2.7723378308919373E+000                  1.1004857220644970E+001                 -2.7723378308919373E+000                  5.6534786271819986E+000                  6.2109696007475101E-001                  8.5000496627254207E-001                  1.2966439685554805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416106108120315E-003                  9.3604466091399760E-003                  3.4416106108120376E-003                  9.3604466091399725E-003                  7.0000000000000029E-001                  2.7997020236474890E-001                                        0                                        0                                        4 
