                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                    grada                                  opacity                               luminosity                                    gradr 
                                      33                  4.7495964168995840E+001                  3.3185015313991313E+000                  3.5706463171090728E+000                 -9.1194105555630358E+000                  2.2580331229965571E+000                  6.9999999996983864E-001                  2.8000000003016151E-001                  1.9999999999999796E-002                  9.9983083885558777E-001                  3.9212091379205721E-001                  1.4831400378583375E-003                  6.9757668272382941E+005                  1.5233206493218512E-001 
                                      34                  4.7493477832608470E+001                  3.3184275641594203E+000                  3.5727340339144749E+000                 -9.1082144356698755E+000                  2.2709825145058868E+000                  6.9999999995344830E-001                  2.8000000004655179E-001                  1.9999999999999907E-002                  9.9977849933918139E-001                  3.9238992515576754E-001                  1.5502583108421997E-003                  6.9757668257822422E+005                  1.6128771575981959E-001 
                                      35                  4.7491123216608905E+001                  3.3183592647579738E+000                  3.5755774577276398E+000                 -9.0939672992653247E+000                  2.2876373219144055E+000                  6.9999999992582329E-001                  2.8000000007417691E-001                  1.9999999999999796E-002                  9.9972893265006957E-001                  3.9273613910149363E-001                  1.6433782497949877E-003                  6.9757668243711372E+005                  1.7001749007764055E-001 
                                      36                  4.7487039372291768E+001                  3.3182445568519299E+000                  3.5790603854589071E+000                 -9.0782547860818177E+000                  2.3064300407385385E+000                  6.9999999988514705E-001                  2.8000000011485293E-001                  2.0000000000000018E-002                  9.9964296421968191E-001                  3.9312783247172745E-001                  1.7590814812310650E-003                  6.9757668218638469E+005                  1.8562414702504673E-001 
                                      37                  4.7483562872287649E+001                  3.3181503098961365E+000                  3.5815621524191190E+000                 -9.0679878258371325E+000                  2.3190351116707308E+000                  6.9999999984604211E-001                  2.8000000015395787E-001                  2.0000000000000018E-002                  9.9956978090871607E-001                  3.9338732347741667E-001                  1.8427177138048800E-003                  6.9757668196889304E+005                  1.9923267906430908E-001 
                                      38                  4.7481786070897257E+001                  3.3181032437111284E+000                  3.5838138859952857E+000                 -9.0592787513742721E+000                  2.3299269192292167E+000                  6.9999999980886529E-001                  2.8000000019113475E-001                  2.0000000000000018E-002                  9.9953237771339809E-001                  3.9360568254957595E-001                  1.9181677496827173E-003                  6.9757668185677729E+005                  2.0625764375723651E-001 
                                      39                  4.7478901008846613E+001                  3.3180283062114486E+000                  3.5873838568259320E+000                 -9.0464778141618680E+000                  2.3462824705989411E+000                  6.9999999973469718E-001                  2.8000000026530225E-001                  2.0000000000000573E-002                  9.9947164467932426E-001                  3.9392368623784885E-001                  2.0366916736269656E-003                  6.9757668167351943E+005                  2.1765186372522757E-001 
                                      40                  4.7474566865815937E+001                  3.3179189300173140E+000                  3.5924598767226672E+000                 -9.0300161377613399E+000                  2.3678887913671831E+000                  6.9999999952310121E-001                  2.8000000047689572E-001                  2.0000000000003126E-002                  9.9938040724604105E-001                  3.9432032192216276E-001                  2.1994526823208788E-003                  6.9757668139584397E+005                  2.3439996719979642E-001 
                                      41                  4.7468946789403994E+001                  3.3177822612825780E+000                  3.5977945381324279E+000                 -9.0144428003370844E+000                  2.3888826038382378E+000                  6.9999999914268507E-001                  2.8000000085730148E-001                  2.0000000000013451E-002                  9.9926209981062641E-001                  3.9467495206911213E-001                  2.3566348993437824E-003                  6.9757668103242433E+005                  2.5464602306964218E-001 
                                      42                  4.7464420278235409E+001                  3.3176759739145623E+000                  3.6024164855367289E+000                 -9.0019042535994700E+000                  2.4060865630977255E+000                  6.9999999890159981E-001                  2.8000000109837253E-001                  2.0000000000027662E-002                  9.9916681286282016E-001                  3.9493896420643393E-001                  2.4755333666184004E-003                  6.9757668073752755E+005                  2.6885546030074142E-001 
