                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    grada                                       h1                                       h2                                      he3                                      he4                                   log_h1                                   log_h2                                  log_he3                                  log_he4                                    gradr 
                                      18                  6.6499999997190395E-001                 -2.0240932416934801E-001                  3.6772591392856313E+000                 -6.0517599628384771E+000                  5.4259935806518360E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  2.9467786109626282E-001                  6.9999481039831712E-001                  1.7946290850404024E-017                  4.4985485003429491E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041520E+001                 -4.3469275928867432E+000                 -5.5288816704964816E-001                  3.9168096297794691E-001 
                                      19                  6.6499999996774772E-001                 -2.0241318924513779E-001                  3.6867271343525378E+000                 -6.0366406223962032E+000                  5.4512539566722431E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.1047140960958219E-001                  6.9999481039831712E-001                  1.7946290850404027E-017                  4.4985485003429505E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041520E+001                 -4.3469275928867432E+000                 -5.5288816704964816E-001                  4.3760953623019666E-001 
                                      20                  6.6499999996359149E-001                 -2.0241692217706872E-001                  3.6938173811071597E+000                 -6.0261396275967529E+000                  5.4692800987333152E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.2122800108419486E-001                  6.9999481039831712E-001                  1.7946290850404040E-017                  4.4985485003429525E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041520E+001                 -4.3469275928867432E+000                 -5.5288816704964816E-001                  4.8165372616196400E-001 
                                      21                  6.6499999996151338E-001                 -2.0241874408913801E-001                  3.6985051286146806E+000                 -6.0194678248384266E+000                  5.4808950265419414E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.2779359705029132E-001                  6.9999481039831712E-001                  1.7946290850404055E-017                  4.4985485003429545E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041520E+001                 -4.3469275928867432E+000                 -5.5288816704964816E-001                  5.0200173689540273E-001 
                                      22                  6.6499999995943526E-001                 -2.0242053824857562E-001                  3.7054604553051234E+000                 -6.0098970848722315E+000                  5.4977552393028981E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.3670338415282608E-001                  6.9999481039831712E-001                  1.7946290850404071E-017                  4.4985485003429579E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041520E+001                 -4.3469275928867424E+000                 -5.5288816704964816E-001                  5.2020302156322273E-001 
                                      23                  6.6499999995527892E-001                 -2.0242404841935291E-001                  3.7145560871536158E+000                 -5.9978500734089470E+000                  5.5192639440512901E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.4688308278030933E-001                  6.9999481039831712E-001                  1.7946290850404077E-017                  4.4985485003429593E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041520E+001                 -4.3469275928867424E+000                 -5.5288816704964816E-001                  5.5027687649611501E-001 
                                      24                  6.6499999995112269E-001                 -2.0242746264028941E-001                  3.7212146006346329E+000                 -5.9892738437436428E+000                  5.5347245312143771E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.5332659937282035E-001                  6.9999481039831712E-001                  1.7946290850404098E-017                  4.4985485003429633E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041520E+001                 -4.3469275928867424E+000                 -5.5288816704964816E-001                  5.7400353770492674E-001 
                                      25                  6.6499999994904457E-001                 -2.0242913639968585E-001                  3.7255772999417847E+000                 -5.9837591045214671E+000                  5.5447341978195350E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.5711230640044234E-001                  6.9999481039831712E-001                  1.7946290850404117E-017                  4.4985485003429667E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867424E+000                 -5.5288816704964816E-001                  5.8414984337683828E-001 
                                      26                  6.6499999994696668E-001                 -2.0243078905878106E-001                  3.7320041954787335E+000                 -5.9757661634815209E+000                  5.5593292052763159E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.6209602096544724E-001                  6.9999481039831712E-001                  1.7946290850404138E-017                  4.4985485003429708E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867415E+000                 -5.5288816704964816E-001                  5.9375637984991558E-001 
                                      27                  6.6499999994281034E-001                 -2.0243403415575814E-001                  3.7403216979423504E+000                 -5.9655522091289415E+000                  5.5780567798744718E+000                  6.9999481039831712E-001                  2.8001520186519702E-001                  1.9989987736485859E-002                  3.6756713658076728E-001                  6.9999481039831712E-001                  1.7946290850404151E-017                  4.4985485003429728E-005                  2.7997021638019359E-001                 -1.5490517973392712E-001                 -1.6746025298041516E+001                 -4.3469275928867415E+000                 -5.5288816704964816E-001                  6.1290373297380263E-001 
