                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      4.7503999999999998E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     425                                      684                  1.3303239830105676E+003                  3.7651341258678228E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9974842863443669E-001                  9.9638833283842654E-001                  9.9999764445902428E-001                  9.9998492058434874E-001                  9.9974842863443669E-001                  9.9638833283842654E-001                  9.9999764445902428E-001                  9.9998492058434874E-001                 -6.4133962208555095E+000                 -9.8999999999999986E+001                 -2.1431121639120349E+001                 -6.4133962208555086E+000                 -6.4133962208613031E+000                 -1.7288246630539646E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9669153696388086E+000                  5.5067624597849605E+000                  2.3428093270674890E+000                  1.4290008795301163E+000                 -9.9120074572206810E-004                  6.5656464735894611E+000                 -2.6283668335564605E+000                  1.2209681182426845E+001                 -2.6283668335564605E+000                  6.5656464735894611E+000                  6.1992500029287179E-001                  8.5000496627254174E-001                  1.2966439685554811E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4416106108120159E-003                  9.3604466091399725E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000029E+001                  1.3299704493135039E+001                                        0                                        0                                        3 
                                     430                                      681                  1.3429215261504212E+003                  4.1776156559493749E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9978090952317977E-001                  9.9674182853995930E-001                  9.9999789797900462E-001                  9.9998721325920781E-001                  9.9978090952317977E-001                  9.9674182853995930E-001                  9.9999789797900462E-001                  9.9998721325920781E-001                 -6.3660445812731803E+000                 -9.8999999999999986E+001                 -2.1431121639120349E+001                 -6.3660445812731794E+000                 -6.3660445812805762E+000                 -1.7134805484618994E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9753731864806099E+000                  5.4978964633582050E+000                  2.3214606951705097E+000                  1.4716981433240752E+000                 -8.2802264111052272E-004                  6.5703881129656319E+000                 -2.6145412618511301E+000                  1.2228362856859588E+001                 -2.6145412618511301E+000                  6.5703881129656319E+000                  6.1992500027618258E-001                  8.5000496627254174E-001                  1.2966439685554811E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4416106108120159E-003                  9.3604466091399725E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000029E+001                  1.3299704493135041E+001                                        0                                        0                                        3 
                                     435                                      685                  1.3567647762898496E+003                  4.5891056846005279E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9980954852663351E-001                  9.9707347976499006E-001                  9.9999831119661020E-001                  9.9998915752204531E-001                  9.9980954852663351E-001                  9.9707347976499006E-001                  9.9999831119661020E-001                  9.9998915752204531E-001                 -6.3154971789692214E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.3154971789692214E+000                 -6.3154971789788190E+000                 -1.6971104918703869E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9836509714704915E+000                  5.4891900172693786E+000                  2.3005519021463328E+000                  1.5135157293724291E+000                 -6.8983352214199527E-004                  6.5754646737010694E+000                 -2.5996878223342326E+000                  1.2248400453822624E+001                 -2.5996878223342326E+000                  6.5754646737010694E+000                  6.1992500013193741E-001                  8.5000496627254196E-001                  1.2966439685554811E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4416106108120159E-003                  9.3604466091399725E-003                  3.4416106108120341E-003                  9.3604466091399760E-003                  3.3252800000000029E+001                  1.3299704493135041E+001                                        0                                        0                                        3 
                                     440                                      685                  1.3719904794976103E+003                  4.9955889340793364E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9983142520661206E-001                  9.9737327130925746E-001                  9.9999855373737878E-001                  9.9999076932875097E-001                  9.9983142520661206E-001                  9.9737327130925746E-001                  9.9999855373737878E-001                  9.9999076932875097E-001                 -6.2615225617152248E+000                 -9.8999999999999986E+001                 -2.1975189683470624E+001                 -6.2615225617152248E+000                 -6.2615225617278982E+000                 -1.6796412989450364E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9918182069906409E+000                  5.4807679668074307E+000                  2.2800064058750604E+000                  1.5546067219149737E+000                 -5.8152508556384068E-004                  6.5809025560006074E+000                 -2.5837219715111521E+000                  1.2269903452938868E+001                 -2.5837219715111521E+000                  6.5809025560006074E+000                  6.1992499998133921E-001                  8.5000496627254196E-001                  1.2966439685554811E+000                  6.9999999999999984E-001                  2.7997020236474879E-001                  3.4416106108120154E-003                  9.3604466091399725E-003                  3.4416106108120341E-003                  9.3604466091399760E-003                  3.3252800000000029E+001                  1.3299704493135041E+001                                        0                                        0                                        3 
                                     445                                      682                  1.3886688283481396E+003                  5.3862736481139739E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9985601856804396E-001                  9.9764716530039277E-001                  9.9999876932917309E-001                  9.9999213882581128E-001                  9.9985601856804396E-001                  9.9764716530039277E-001                  9.9999876932917309E-001                  9.9999213882581128E-001                 -6.2041658789680305E+000                 -9.8999999999999986E+001                 -2.1975189683470624E+001                 -6.2041658789680305E+000                 -6.2041658789850542E+000                 -1.6610895594724159E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9998488627158157E+000                  5.4724797408704973E+000                  2.2598009814562436E+000                  1.5950175707526073E+000                 -4.9572831613571003E-004                  6.5867005126335840E+000                 -2.5666394174300891E+000                  1.2292873330839676E+001                 -2.5666394174300891E+000                  6.5867005126335840E+000                  6.1992499992777750E-001                  8.5000496627254174E-001                  1.2966439685554811E+000                  6.9999999999999973E-001                  2.7997020236474873E-001                  3.4416106108120133E-003                  9.3604466091399708E-003                  3.4416106108120341E-003                  9.3604466091399760E-003                  3.3252800000000022E+001                  1.3299704493135041E+001                                        0                                        0                                        3 
                                     450                                      681                  1.4068655215627730E+003                  5.7546831719769997E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9987230139165106E-001                  9.9789671272886848E-001                  9.9999890407404446E-001                  9.9999328666804721E-001                  9.9987230139165106E-001                  9.9789671272886848E-001                  9.9999890407404446E-001                  9.9999328666804721E-001                 -6.1434922585468614E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.1434922585468614E+000                 -6.1434922585701148E+000                 -1.6414785565044316E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0077884291009251E+000                  5.4644788762452974E+000                  2.2399214163734253E+000                  1.6347767009182437E+000                 -4.2537184438941111E-004                  6.5928555230295327E+000                 -2.5484416073116338E+000                  1.2317303754704755E+001                 -2.5484416073116338E+000                  6.5928555230295327E+000                  6.1992499994988637E-001                  8.5000496627254163E-001                  1.2966439685554816E+000                  6.9999999999999962E-001                  2.7997020236474868E-001                  3.4416106108120115E-003                  9.3604466091399691E-003                  3.4416106108120341E-003                  9.3604466091399760E-003                  3.3252800000000029E+001                  1.3299704493135041E+001                                        0                                        0                                        3 
                                     455                                      681                  1.4266144621642929E+003                  6.1032217183534965E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9988913102148791E-001                  9.9812306496167125E-001                  9.9999908373387303E-001                  9.9999426676930070E-001                  9.9988913102148791E-001                  9.9812306496167125E-001                  9.9999908373387303E-001                  9.9999426676930070E-001                 -6.0796887050802662E+000                 -9.8999999999999986E+001                 -2.1674159687806643E+001                 -6.0796887050802662E+000                 -6.0796887051125337E+000                 -1.6208710246947170E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0156164863583728E+000                  5.4566750517268519E+000                  2.2203633895993056E+000                  1.6738927544664830E+000                 -3.6727110412854976E-004                  6.5993526623920644E+000                 -2.5291649262925477E+000                  1.2343139778448986E+001                 -2.5291649262925477E+000                  6.5993526623920644E+000                  6.1992499999635076E-001                  8.5000496627254196E-001                  1.2966439685554811E+000                  6.9999999999999962E-001                  2.7997020236474868E-001                  3.4416106108120115E-003                  9.3604466091399691E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000022E+001                  1.3299704493135041E+001                                        0                                        0                                        3 
                                     460                                      680                  1.4479823651225195E+003                  6.4411986609104177E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9990060242532419E-001                  9.9832790933123228E-001                  9.9999920949575305E-001                  9.9999509768466044E-001                  9.9990060242532419E-001                  9.9832790933123228E-001                  9.9999920949575305E-001                  9.9999509768466044E-001                 -6.0128382802361946E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.0128382802361946E+000                 -6.0128382802816578E+000                 -1.5992958208691890E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0233427746269408E+000                  5.4490550322850915E+000                  2.2011008033412898E+000                  1.7124179269825150E+000                 -3.1882075082205350E-004                  6.6061877515876342E+000                 -2.5088144694002388E+000                  1.2370368293680416E+001                 -2.5088144694002388E+000                  6.6061877515876342E+000                  6.1992500001746764E-001                  8.5000496627254174E-001                  1.2966439685554816E+000                  6.9999999999999951E-001                  2.7997020236474862E-001                  3.4416106108120094E-003                  9.3604466091399673E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000015E+001                  1.3299704493135041E+001                                        0                                        0                                        3 
                                     465                                      682                  1.4710321499204979E+003                  6.7645203235651397E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9991160967856618E-001                  9.9851200213003999E-001                  9.9999934424062453E-001                  9.9999579276874162E-001                  9.9991160967856618E-001                  9.9851200213003999E-001                  9.9999934424062453E-001                  9.9999579276874162E-001                 -5.9430446844978899E+000                 -9.8999999999999986E+001                 -2.1674159687806643E+001                 -5.9430446844978899E+000                 -5.9430446845628948E+000                 -1.5767883505344008E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0309695012581841E+000                  5.4416225116238870E+000                  2.1821310897482005E+000                  1.7503573541686934E+000                 -2.7818686641924780E-004                  6.6133538816484263E+000                 -2.4874041241292533E+000                  1.2398967702143139E+001                 -2.4874041241292533E+000                  6.6133538816484263E+000                  6.1992500001208639E-001                  8.5000496627254196E-001                  1.2966439685554811E+000                  6.9999999999999951E-001                  2.7997020236474862E-001                  3.4416106108120094E-003                  9.3604466091399673E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000022E+001                  1.3299704493135039E+001                                        0                                        0                                        3 
                                     470                                      682                  1.4958334105784240E+003                  7.0809575868186370E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9992269886658025E-001                  9.9867685269991735E-001                  9.9999942508754747E-001                  9.9999639227392867E-001                  9.9992269886658025E-001                  9.9867685269991735E-001                  9.9999942508754747E-001                  9.9999639227392867E-001                 -5.8703979895722815E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.8703979895722815E+000                 -5.8703979896665537E+000                 -1.5533801307735803E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0384844963981354E+000                  5.4343558057653940E+000                  2.1634677465390530E+000                  1.7876840405869880E+000                 -2.4342256023809951E-004                  6.6208452702786920E+000                 -2.4649452554273696E+000                  1.2428921507046983E+001                 -2.4649452554273696E+000                  6.6208452702786920E+000                  6.1992499999884743E-001                  8.5000496627254174E-001                  1.2966439685554816E+000                  6.9999999999999929E-001                  2.7997020236474857E-001                  3.4416106108120081E-003                  9.3604466091399656E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000008E+001                  1.3299704493135039E+001                                        0                                        0                                        3 
                                     475                                      678                  1.5225206485610811E+003                  7.3994159050547936E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9993396659214284E-001                  9.9882507071958715E-001                  9.9999951491746175E-001                  9.9999689628459798E-001                  9.9993396659214284E-001                  9.9882507071958715E-001                  9.9999951491746175E-001                  9.9999689628459798E-001                 -5.7948129935237827E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.7948129935237827E+000                 -5.7948129936624992E+000                 -1.5290468237820050E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0459147374257824E+000                  5.4273106124687969E+000                  2.1450846678354596E+000                  1.8244501979941756E+000                 -2.1358136334359410E-004                  6.6286748683502621E+000                 -2.4413934753016817E+000                  1.2460285853088807E+001                 -2.4413934753016817E+000                  6.6286748683502621E+000                  6.1992499999483097E-001                  8.5000496627254174E-001                  1.2966439685554820E+000                  6.9999999999999896E-001                  2.7997020236474857E-001                  3.4416106108120072E-003                  9.3604466091399656E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000008E+001                  1.3299704493135037E+001                                        0                                        0                                        3 
                                     480                                      682                  1.5512246965002389E+003                  7.7147829719981287E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9994076017190203E-001                  9.9895800056517370E-001                  9.9999955983241873E-001                  9.9999732689483833E-001                  9.9994076017190203E-001                  9.9895800056517370E-001                  9.9999955983241873E-001                  9.9999732689483833E-001                 -5.7162396821838994E+000                 -8.8003439301944312E+001                 -2.0896008437422999E+001                 -5.7162396821838994E+000                 -5.7162396823910431E+000                 -1.5037753974776539E+001                 -8.8003439301944312E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0532559699154014E+000                  5.4204914139456424E+000                  2.1269926035946445E+000                  1.8606343264758054E+000                 -1.8723294474363945E-004                  6.6368530219547122E+000                 -2.4167124950468737E+000                  1.2493103842823654E+001                 -2.4167124950468737E+000                  6.6368530219547122E+000                  6.1992499999834494E-001                  8.5000496627254163E-001                  1.2966439685554827E+000                  6.9999999999999840E-001                  2.7997020236474857E-001                  3.4416106108120072E-003                  9.3604466091399656E-003                  3.4416106108120345E-003                  9.3604466091399760E-003                  3.3252800000000008E+001                  1.3299704493135037E+001                                        0                                        0                                        3 
                                     485                                      681                  1.5821068656299553E+003                  8.0354955271620798E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9994778730365785E-001                  9.9907619087830191E-001                  9.9999963169635020E-001                  9.9999769291725105E-001                  9.9994778730365785E-001                  9.9907619087830191E-001                  9.9999963169635020E-001                  9.9999769291725105E-001                 -5.6345649397866566E+000                 -8.4862092358347866E+001                 -2.0896008437422999E+001                 -5.6345649397866557E+000                 -5.6345649401007263E+000                 -1.4775322328507428E+001                 -8.4862092358347866E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0605203698881134E+000                  5.4139517565952273E+000                  2.1091939749740130E+000                  1.8962315837170682E+000                 -1.6438640668095240E-004                  6.6453965730913360E+000                 -2.3908474000543145E+000                  1.2527446072544485E+001                 -2.3908474000543145E+000                  6.6453965730913360E+000                  6.1992500000142103E-001                  8.5000496627254141E-001                  1.2966439685554829E+000                  6.9999999999999796E-001                  2.7997020236474862E-001                  3.4416106108120081E-003                  9.3604466091399673E-003                  3.4416106108120341E-003                  9.3604466091399760E-003                  3.3252800000000008E+001                  1.3299704493135037E+001                                        0                                        0                                        3 
                                     490                                      679                  1.6153520369571186E+003                  8.3543103386854911E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9995380625768371E-001                  9.9918095248884753E-001                  9.9999968559429875E-001                  9.9999800777748971E-001                  9.9995380625768371E-001                  9.9918095248884753E-001                  9.9999968559429875E-001                  9.9999800777748971E-001                 -5.5496389500211629E+000                 -8.4020453598231470E+001                 -9.8999999999999986E+001                 -5.5496389500211638E+000                 -5.5496389505049999E+000                 -1.4502724340722599E+001                 -8.4020453598231470E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0677184188234605E+000                  5.4077483216907236E+000                  2.0916961596510659E+000                  1.9312272143629630E+000                 -1.4406022353693091E-004                  6.6543264096494124E+000                 -2.3637319778457795E+000                  1.2563399897630749E+001                 -2.3637319778457795E+000                  6.6543264096494124E+000                  6.1992500000082995E-001                  8.5000496627254107E-001                  1.2966439685554836E+000                  6.9999999999999740E-001                  2.7997020236474862E-001                  3.4416106108120081E-003                  9.3604466091399673E-003                  3.4416106108120341E-003                  9.3604466091399760E-003                  3.3252800000000001E+001                  1.3299704493135037E+001                                        0                                        0                                        3 
                                     495                                      677                  1.6511631304541570E+003                  8.6780010086415482E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9995782481541351E-001                  9.9927425015821425E-001                  9.9999973050925595E-001                  9.9999827472260383E-001                  9.9995782481541351E-001                  9.9927425015821425E-001                  9.9999973050925595E-001                  9.9999827472260383E-001                 -5.4612916662988491E+000                 -8.3237388195099825E+001                 -9.8999999999999986E+001                 -5.4612916662988491E+000                 -5.4612916670567744E+000                 -1.4219449330983828E+001                 -8.3237388195099825E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0748646652249505E+000                  5.4019894976528438E+000                  2.0745242548291478E+000                  1.9655710240067987E+000                 -1.2613375140216939E-004                  6.6636672880272787E+000                 -2.3352896414964910E+000                  1.2601063175395867E+001                 -2.3352896414964910E+000                  6.6636672880272787E+000                  6.1992499999975403E-001                  8.5000496627254096E-001                  1.2966439685554847E+000                  6.9999999999999662E-001                  2.7997020236474862E-001                  3.4416106108120081E-003                  9.3604466091399673E-003                  3.4416106108120332E-003                  9.3604466091399760E-003                  3.3252800000000001E+001                  1.3299704493135037E+001                                        0                                        0                                        3 
                                     500                                      679                  1.6897477075666559E+003                  9.0032180892501379E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996445500424946E-001                  9.9935763060798755E-001                  9.9999976644122168E-001                  9.9999850264618861E-001                  9.9996445500424946E-001                  9.9935763060798755E-001                  9.9999976644122168E-001                  9.9999850264618861E-001                 -5.3693616564667463E+000                 -8.2455548401677461E+001                 -9.8999999999999986E+001                 -5.3693616564667463E+000                 -5.3693616576749310E+000                 -1.3925012771445376E+001                 -8.2455548401677461E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0819766372218771E+000                  5.3967887278602724E+000                  2.0576999259390085E+000                  1.9992196817870771E+000                 -1.1044354149107640E-004                  6.6734425820691090E+000                 -2.3054497102976566E+000                  1.2640531591760316E+001                 -2.3054497102976566E+000                  6.6734425820691090E+000                  6.1992499999982631E-001                  8.5000496627254063E-001                  1.2966439685554858E+000                  6.9999999999999551E-001                  2.7997020236474862E-001                  3.4416106108120081E-003                  9.3604466091399673E-003                  3.4416106108120328E-003                  9.3604466091399760E-003                  3.3252799999999993E+001                  1.3299704493135039E+001                                        0                                        0                                        3 
                                     505                                      679                  1.7313582357416117E+003                  9.3327116592975490E-001                  4.7503999999999998E+001                  3.4975408630812154E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996789825952237E-001                  9.9943159441378071E-001                  9.9999978440720461E-001                  9.9999869850881318E-001                  9.9996789825952237E-001                  9.9943159441378071E-001                  9.9999978440720461E-001                  9.9999869850881318E-001                 -5.2736032070722612E+000                 -8.1647666083124250E+001                 -9.8999999999999986E+001                 -5.2736032070722612E+000                 -5.2736032090343183E+000                 -1.3618675830569314E+001                 -8.1647666083124250E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0890743086255030E+000                  5.3922649602343693E+000                  2.0412426993188046E+000                  2.0321341350274849E+000                 -9.6704760236121805E-005                  6.6836852202398696E+000                 -2.2741138291697331E+000                  1.2681938338680855E+001                 -2.2741138291697331E+000                  6.6836852202398696E+000                  6.1992500000007233E-001                  8.5000496627253996E-001                  1.2966439685554874E+000                  6.9999999999999407E-001                  2.7997020236474862E-001                  3.4416106108120081E-003                  9.3604466091399673E-003                  3.4416106108120328E-003                  9.3604466091399760E-003                  3.3252799999999993E+001                  1.3299704493135037E+001                                        0                                        0                                        3 
