                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      1.2000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                                      45                                     1023                  1.3010767561949044E+005                  4.2724823582818372E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0231897920233566E+000                  3.3239419531889286E-001                  7.8125637794933513E-008                  9.9999998126721656E-001                  9.9999993002208909E-001                  5.4309415686332529E-001                  7.8125637794933513E-008                  9.9999998126721656E-001                  9.9999993002208909E-001                  3.9725720496856693E+000                 -2.9779017269334144E+001                 -9.8999999999999986E+001                  3.9725720496856693E+000                  1.5833991971230619E+000                  3.9707958193981661E+000                 -2.9779017269334144E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0428944103061008E+033                  7.7579524342712956E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4150498079013998E+000                  3.9713645702016338E+000                  6.7884150575064317E-001                  4.1593875879594631E+000                  1.7580935251864302E-010                  3.7702013151979526E+002                  7.5151459022662328E+000                  8.9073601007252556E-001                  1.6567216824738992E+001                  8.9073601007252556E-001                  7.5151459022662328E+000                  6.2130773003553286E-001                  8.4860018455704500E-001                  1.3004083917848590E+000                  6.9720030235343655E-001                  2.8227832306194051E-001                  5.8963188171604008E-005                  9.0196444679946086E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  8.3829748110695821E+000                  3.3733046245407938E+000                                        0                                        0                                        3 
                                      50                                     1022                  2.9734373533613514E+005                  4.6683885885199610E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0202971149242561E+000                  3.3239419531889286E-001                  7.8125637794933513E-008                  9.9999998126721656E-001                  9.9999992850376640E-001                  5.4309415686332529E-001                  7.8125637794933513E-008                  9.9999998126721656E-001                  9.9999992850376640E-001                  3.9747366915199258E+000                 -2.9835001789867555E+001                 -9.8999999999999986E+001                  3.9747366915199258E+000                  1.5704671720298795E+000                  3.9730212645927359E+000                 -2.9835001789867555E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0450791126721485E+033                  7.7531847338293731E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4141825953294758E+000                  3.9736339720668687E+000                  6.8171063182710823E-001                  4.1536493358065334E+000                  1.5820199871709718E-010                  3.7723849072478430E+002                  7.5140618292361960E+000                  8.8637563494486060E-001                  1.6561012412305651E+001                  8.8637563494486060E-001                  7.5140618292361960E+000                  6.2263195315768449E-001                  8.4722587760714430E-001                  1.3038836582679185E+000                  6.9445168834466053E-001                  2.8507437122826024E-001                  6.2309422379990158E-005                  8.6446302377477576E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  8.3668644249927020E+000                  3.3896796519679047E+000                                        0                                        0                                        4 
                                      55                                     1019                  7.1348056745025644E+005                  5.0642948187580847E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0128759873309292E+000                  3.3239419531889286E-001                  7.8125637794933513E-008                  9.9999998024282222E-001                  9.9999992535130888E-001                  5.4119713332191521E-001                  7.8125637794933513E-008                  9.9999998024282222E-001                  9.9999992535130888E-001                  3.9804064513599489E+000                 -2.9926462867080446E+001                 -1.1439139835231284E+001                  3.9804064513599493E+000                  1.5469846842766364E+000                  3.9788025996064160E+000                 -2.9926462867080446E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0537658035988997E+033                  7.7455628290626028E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4125863099872129E+000                  3.9794857471533502E+000                  6.8782909005487602E-001                  4.1414124193509974E+000                  1.3532960974678387E-010                  3.7520136623276119E+002                  7.5121607696999719E+000                  8.7790860810347127E-001                  1.6548753831768721E+001                  8.7790860810347127E-001                  7.5121607696999719E+000                  6.2594940503092444E-001                  8.4381663338626756E-001                  1.3125937206566753E+000                  6.8763319992757521E-001                  2.9199140393542317E-001                  6.9382076563881490E-005                  7.8657067155400526E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  8.3264643110172667E+000                  3.4306469337358445E+000                                        0                                        0                                        4 
                                      60                                     1016                  1.7051221824773550E+006                  5.4051453645824088E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.9938111663797895E+000                  3.3239419531889286E-001                  7.8125637794933513E-008                  9.9999997870623070E-001                  9.9999991884949302E-001                  5.3673080561641429E-001                  7.8125637794933513E-008                  9.9999997870623070E-001                  9.9999991884949302E-001                  3.9949095928295142E+000                 -3.0003182145793808E+001                 -9.8999999999999986E+001                  3.9949095928295142E+000                  1.5052097059699043E+000                  3.9935009900680534E+000                 -3.0003182145793808E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0833120464654857E+033                  7.7365690148485980E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4101742577332343E+000                  3.9941786326135604E+000                  6.9999963729293746E-001                  4.1170713248748747E+000                  1.1637264902853311E-010                  3.6880588143339384E+002                  7.5099799001007392E+000                  8.6464694850824653E-001                  1.6528701671404047E+001                  8.6464694850824653E-001                  7.5099799001007392E+000                  6.3416645530710569E-001                  8.3556558353250521E-001                  1.3341925685864906E+000                  6.7113110347940053E-001                  3.0866632428214102E-001                  8.1906129288442309E-005                  6.4998924868019791E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  8.2280218266500071E+000                  3.5301013678422479E+000                                        0                                        0                                        4 
                                      65                                     1010                  3.2031137961397343E+006                  5.5074927831557794E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.9606224592548362E+000                  3.2921234079456946E-001                  7.8125637794933513E-008                  9.9999997702329713E-001                  9.9999990873063282E-001                  5.3095989163444601E-001                  7.8125637794933513E-008                  9.9999997702329713E-001                  9.9999990873063282E-001                  4.0185773356618579E+000                 -2.9959269377321100E+001                 -9.8999999999999986E+001                  4.0185773356618579E+000                  1.4548984663629358E+000                  4.0173896564739255E+000                 -2.9959269377321100E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1370359434427922E+033                  7.7379511735111363E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4078835551927105E+000                  4.0179519048832786E+000                  7.1646767850884330E-001                  4.0841352424430637E+000                  1.1320124559543976E-010                  3.5904009769386158E+002                  7.5093593997567583E+000                  8.5219105727626321E-001                  1.6508244935464617E+001                  8.5219105727626321E-001                  7.5093593997567583E+000                  6.4767342747331014E-001                  8.2254017090878606E-001                  1.3698176067202366E+000                  6.4508028647980453E-001                  3.3489845226086690E-001                  9.5364637378286642E-005                  5.0675472736331157E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  8.0727413941107020E+000                  3.6864481389943391E+000                                        0                                        0                                        5 
                                      70                                     1004                  4.8797727477553459E+006                  5.5301150635855709E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.9186991381542637E+000                  3.2442721960559190E-001                  7.8125637794933513E-008                  9.9999997453548228E-001                  9.9999989595242822E-001                  5.2055346917801470E-001                  7.8125637794933513E-008                  9.9999997453548228E-001                  9.9999989595242822E-001                  4.0472358068829681E+000                 -2.9804361249174441E+001                 -9.8999999999999986E+001                  4.0472358068829681E+000                  1.4031555832233251E+000                  4.0462490790966781E+000                 -2.9804361249174441E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1865353673287868E+033                  7.7450357758663075E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4058266737955929E+000                  4.0466553344243268E+000                  7.3493315607360477E-001                  4.0472042873135408E+000                  1.2221861379733636E-010                  3.4785356654899357E+002                  7.5104539747606962E+000                  8.4292815331613125E-001                  1.6491046133999035E+001                  8.4292815331613125E-001                  7.5104539747606962E+000                  6.6474202599181509E-001                  8.0691010187812151E-001                  1.4151969442759906E+000                  6.1382015875417228E-001                  3.6630393937387418E-001                  1.0665408200532175E-004                  3.9199728270841250E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  7.8882719617575443E+000                  3.8717640106555762E+000                                        0                                        0                                        5 
                                      75                                     1000                  6.5350182854008889E+006                  5.5090823353399534E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.8724021806858411E+000                  3.1963000842752148E-001                  7.8125637794933513E-008                  9.9999997102327309E-001                  9.9999988038828547E-001                  5.1199479675817772E-001                  7.8125637794933513E-008                  9.9999997102327309E-001                  9.9999988038828547E-001                  4.0778121281760695E+000                 -2.9584386947688188E+001                 -9.8999999999999986E+001                  4.0778121281760695E+000                  1.3510536452919699E+000                  4.0769966102278712E+000                 -2.9584386947688188E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2340549310231662E+033                  7.7490301666287904E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4037201652619746E+000                  4.0772530004626999E+000                  7.5444500616002708E-001                  4.0081805871406955E+000                  1.3799779085130541E-010                  3.3618678691489890E+002                  7.5126781079365514E+000                  8.3643697094308356E-001                  1.6476890390390405E+001                  8.3643697094308356E-001                  7.5126781079365514E+000                  6.8398560143059184E-001                  7.9012715241434595E-001                  1.4674201136934508E+000                  5.8025426962943083E-001                  3.9997821626902297E-001                  1.1563607951747082E-004                  3.0650819283866418E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  7.6934314982533580E+000                  4.0672231773165262E+000                                        0                                        0                                        5 
                                      80                                      996                  8.0826064335991526E+006                  5.4752872086813715E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.8258439341451709E+000                  3.1642397392501248E-001                  7.8125637794933513E-008                  9.9999996838911620E-001                  9.9999986190363699E-001                  5.0466177466527262E-001                  7.8125637794933513E-008                  9.9999996838911620E-001                  9.9999986190363699E-001                  4.1085061721679432E+000                 -2.9332140456446581E+001                 -1.1439139835231284E+001                  4.1085061721679432E+000                  1.2984920014692223E+000                  4.1078330301999424E+000                 -2.9332140456446581E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2900007725614613E+033                  7.7497226197525608E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4013965070173287E+000                  4.1079551896421762E+000                  7.7444341723905674E-001                  3.9681837649826366E+000                  1.5989164612058053E-010                  3.2456775936466738E+002                  7.5155635892657910E+000                  8.3209726055572331E-001                  1.6465260853040231E+001                  8.3209726055572331E-001                  7.5155635892657910E+000                  7.0412025000539158E-001                  7.7309054615102202E-001                  1.5245460049813855E+000                  5.4618106531975774E-001                  4.3413056659422916E-001                  1.2275757798142436E-004                  2.4416063429365301E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  7.4980841058376653E+000                  4.2630158442006643E+000                                        0                                        0                                        5 
                                      85                                      996                  9.4892352406342719E+006                  5.4302720384145911E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.7796432603488306E+000                  3.1482095667375792E-001                  7.8125637794933513E-008                  9.9999996487690712E-001                  9.9999983990346675E-001                  4.9794182822910743E-001                  7.8125637794933513E-008                  9.9999996487690712E-001                  9.9999983990346675E-001                  4.1385060604194601E+000                 -2.9065104359504183E+001                 -1.1263048576175603E+001                  4.1385060604194601E+000                  1.2452981452429364E+000                  4.1379503427248956E+000                 -2.9065104359504183E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3286041658538983E+033                  7.7449944117154548E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3987172889477657E+000                  4.1379526162099758E+000                  7.9480056666208110E-001                  3.9274694661365879E+000                  1.8866914597774511E-010                  3.1312108469506256E+002                  7.5188369153260393E+000                  8.2942083526891242E-001                  1.6455581257953277E+001                  8.2942083526891242E-001                  7.5188369153260393E+000                  7.2501164860084077E-001                  7.5620584131531665E-001                  1.5857398253868724E+000                  5.1241166216199163E-001                  4.6795819146250828E-001                  1.2853462609777641E-004                  1.9836917171538403E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  7.3078047783074753E+000                  4.4536157721041496E+000                                        0                                        0                                        5 
                                      90                                      998                  1.0745831001946546E+007                  5.3783090430429121E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.7309545198047225E+000                  3.0677219169415298E-001                  7.8125637794933513E-008                  9.9999996107201372E-001                  9.9999981350828782E-001                  4.8842644426662990E-001                  7.8125637794933513E-008                  9.9999996107201372E-001                  9.9999981350828782E-001                  4.1675724142599222E+000                 -2.8792636309739102E+001                 -1.1439139835231284E+001                  4.1675724142599222E+000                  1.1914611094908094E+000                  4.1671133192906833E+000                 -2.8792636309739102E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3636438831615043E+033                  7.7289675267390093E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3956154060487256E+000                  4.1670083952109049E+000                  8.1553222196062825E-001                  3.8860061555394934E+000                  2.2723813232922780E-010                  3.0185800973268925E+002                  7.5223367167073611E+000                  8.2821168605843765E-001                  1.6447597953928849E+001                  8.2821168605843765E-001                  7.5223367167073611E+000                  7.4666610420603663E-001                  7.3974754749907456E-001                  1.6503179974080784E+000                  4.7949507955027620E-001                  5.0091794726162608E-001                  1.3333330251663852E-004                  1.6448249516245782E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  7.1259786854250082E+000                  4.6356738751172832E+000                                        0                                        0                                        5 
                                      95                                      994                  1.1850142953212794E+007                  5.3213540197142919E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.6801568227778136E+000                  3.0354407013851675E-001                  7.8125637572888908E-008                  9.9999995609638392E-001                  9.9999978191275163E-001                  4.8154596948924339E-001                  7.8125637572888908E-008                  9.9999995609638392E-001                  9.9999978191275163E-001                  4.1952111728253012E+000                 -2.8523305187785216E+001                 -1.1263048576175603E+001                  4.1952111728253012E+000                  1.1380234589626310E+000                  4.1948302938298685E+000                 -2.8523305187785216E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4052102882008531E+033                  7.7039076062536575E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3921118187884298E+000                  4.1946350345591590E+000                  8.3635271615534590E-001                  3.8443651671500580E+000                  2.7145457484526143E-010                  2.9095008764124708E+002                  7.5259335081646137E+000                  8.2817123624251821E-001                  1.6441085417269534E+001                  8.2817123624251821E-001                  7.5259335081646137E+000                  7.6883983752376517E-001                  7.2406324900064190E-001                  1.7169581626367116E+000                  4.4812648630112462E-001                  5.3231853076523894E-001                  1.3736943810487232E-004                  1.3943743751797008E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  6.9554898769415896E+000                  4.8063313002307835E+000                                        0                                        0                                        5 
                                     100                                      996                  1.2819224762222975E+007                  5.2647582478356867E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.6330346494351216E+000                  3.0193000936069897E-001                  7.8125637794933513E-008                  9.9999995024270205E-001                  9.9999974417141335E-001                  4.7461741414099240E-001                  7.8125637794933513E-008                  9.9999995024270205E-001                  9.9999974417141335E-001                  4.2212830246041575E+000                 -2.8259877135887596E+001                 -1.1439139835231284E+001                  4.2212830246041575E+000                  1.0843132700161211E+000                  4.2209660875509920E+000                 -2.8259877135887596E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4438187116141864E+033                  7.6700381718345377E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3881862813619472E+000                  4.2206904386669670E+000                  8.5723149306221591E-001                  3.8026076133363182E+000                  3.2501328518424223E-010                  2.8040334663266566E+002                  7.5295598803084278E+000                  8.2900595296350865E-001                  1.6435695464053104E+001                  8.2900595296350865E-001                  7.5295598803084278E+000                  7.9159285265282642E-001                  7.0916775013499500E-001                  1.7854332216953817E+000                  4.1833549138414050E-001                  5.6213364793436693E-001                  1.4085636132784879E-004                  1.2061131324283408E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  6.7964193915764897E+000                  4.9655262458415717E+000                                        0                                        0                                        5 
                                     105                                     1000                  1.3669619478861276E+007                  5.2078992293999757E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.5886522374068903E+000                  2.9869169206579466E-001                  7.8125637794933513E-008                  9.9999994234023115E-001                  9.9999969896931074E-001                  4.6692102455028578E-001                  7.8125637794933513E-008                  9.9999994234023115E-001                  9.9999969896931074E-001                  4.2457809765839194E+000                 -2.8003619668734810E+001                 -9.8999999999999986E+001                  4.2457809765839194E+000                  1.0303479301804572E+000                  4.2455164413493174E+000                 -2.8003619668734810E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4705662497177564E+033                  7.6270536792186454E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3838564958476240E+000                  4.2451733510617471E+000                  8.7813252028825106E-001                  3.7608055588842477E+000                  3.8670551517182855E-010                  2.7022302889517334E+002                  7.5331781587220767E+000                  8.3058796221963560E-001                  1.6431286943483560E+001                  8.3058796221963560E-001                  7.5331781587220767E+000                  8.1480612116444606E-001                  6.9506342617807437E-001                  1.8555069019101871E+000                  3.9012684558367788E-001                  5.9036076491244016E-001                  1.4393673090220971E-004                  1.0625015920594989E-003                  3.4416106108119951E-003                  9.3604466091399725E-003                  6.6485303307183212E+000                  5.1135084989962580E+000                                        0                                        0                                        5 
                                     110                                      995                  1.4424218971312918E+007                  5.1588269491499323E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.5458751384617480E+000                  2.9220546272188480E-001                  7.8125638016978118E-008                  9.9999993590118108E-001                  9.9999964533315855E-001                  4.5773758680864746E-001                  7.8125638016978118E-008                  9.9999993590118108E-001                  9.9999964533315855E-001                  4.2686560859209504E+000                 -2.7753633658257353E+001                 -1.1439139835231284E+001                  4.2686560859209504E+000                  9.7548684339656644E-001                  4.2684349162107216E+000                 -2.7753633658257353E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4864074441022033E+033                  7.5732009268523778E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3791705614172267E+000                  4.2680405623914783E+000                  8.9893799481391212E-001                  3.7191946098329258E+000                  4.5330465856884018E-010                  2.6047175373196040E+002                  7.5367760411407119E+000                  8.3292118597932285E-001                  1.6427892922339872E+001                  8.3292118597932285E-001                  7.5367760411407119E+000                  8.3757195825094777E-001                  6.8158233265998858E-001                  1.9278287607368070E+000                  3.6316466015457799E-001                  6.1733744630458065E-001                  1.4672716232360937E-004                  9.5029303268311842E-004                  3.4416106108119951E-003                  9.3604466091399725E-003                  6.5100025372360548E+000                  5.2521075953515437E+000                                        0                                        0                                        5 
                                     115                                      990                  1.5098922019268477E+007                  5.1102122801871728E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.5027219465692472E+000                  2.9058150669738175E-001                  7.8125637794933513E-008                  9.9999992565723728E-001                  9.9999958095729391E-001                  4.5131613617034166E-001                  7.8125637794933513E-008                  9.9999992565723728E-001                  9.9999958095729391E-001                  4.2902055326203268E+000                 -2.7509358921844012E+001                 -1.1439139835231284E+001                  4.2902055326203268E+000                  9.1984034058083475E-001                  4.2900203877480667E+000                 -2.7509358921844012E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4966503647054105E+033                  7.5331510405359705E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3741536106042984E+000                  4.2895792461671576E+000                  9.1974123832760712E-001                  3.6775881228055356E+000                  5.3555469466203303E-010                  2.5108313630253400E+002                  7.5403544425673967E+000                  8.3597193552146631E-001                  1.6425497839258128E+001                  8.3597193552146631E-001                  7.5403544425673967E+000                  8.5988404483025949E-001                  6.6873698648079716E-001                  2.0021899058239279E+000                  3.3747396901525817E-001                  6.4303962435854156E-001                  1.4929651426534801E-004                  8.6185277566292959E-004                  3.4416106108119951E-003                  9.3604466091399725E-003                  6.3797013239229301E+000                  5.3824644810354796E+000                                        0                                        0                                        5 
                                     116                                      991                  1.5224656470348291E+007                  5.0994542901274800E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.4932820004603622E+000                  2.9058150669738175E-001                  7.8125637794933513E-008                  9.9999992390113279E-001                  9.9999956643123211E-001                  4.4916636755905254E-001                  7.8125637794933513E-008                  9.9999992390113279E-001                  9.9999956643123211E-001                  4.2943670066585096E+000                 -2.7461083549307720E+001                 -9.8999999999999986E+001                  4.2943670066585096E+000                  9.0857974464159885E-001                  4.2941883223612916E+000                 -2.7461083549307720E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4979504175397143E+033                  7.5266095249535390E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3731080625853016E+000                  4.2937377732249322E+000                  9.2391159789448807E-001                  3.6692474036717737E+000                  5.5352754260737705E-010                  2.4924032866610690E+002                  7.5410685341627133E+000                  8.3667790540432030E-001                  1.6425140722894465E+001                  8.3667790540432030E-001                  7.5410685341627133E+000                  8.6432888511579575E-001                  6.6623951072672194E-001                  2.0173190437379289E+000                  3.3247901771441052E-001                  6.4803658433502354E-001                  1.4978952326401835E-004                  8.4644569118485721E-004                  3.4416106108119951E-003                  9.3604466091399725E-003                  6.3546911017402437E+000                  5.4074842665163736E+000                                        0                                        0                                        5 
                                     120                                      991                  1.5699433316910872E+007                  5.0592856622638323E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.4566062164197766E+000                  2.8570067357858980E-001                  7.8125637794933513E-008                  9.9999991541329369E-001                  9.9999950359059497E-001                  4.4268945250613218E-001                  7.8125637794933513E-008                  9.9999991541329369E-001                  9.9999950359059497E-001                  4.3104702522907417E+000                 -2.7270368757547320E+001                 -9.8999999999999986E+001                  4.3104702522907417E+000                  8.6325536397078251E-001                  4.3103151397266730E+000                 -2.7270368757547320E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5011444687226309E+033                  7.4968789904596543E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3688014608098404E+000                  4.3098289982727787E+000                  9.4057041396933361E-001                  3.6359297715220826E+000                  6.3059132166847642E-010                  2.4201266143317955E+002                  7.5439125335544137E+000                  8.3972403266141771E-001                  1.6424031635756091E+001                  8.3972403266141771E-001                  7.5439125335544137E+000                  8.8208030341507571E-001                  6.5650715846023111E-001                  2.0785237769835372E+000                  3.1301431390524204E-001                  6.6750850271818063E-001                  1.5169865948789322E-004                  7.9129198576722442E-004                  3.4416106108119951E-003                  9.3604466091399725E-003                  6.2580464363486081E+000                  5.5041629154133949E+000                                        0                                        0                                        4 
