                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      1.2000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      45                                     1035                  1.3623660146353000E+006                  5.3034435312872272E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.8985817428205078E+000                  3.2442721960559256E-001                  7.8125638489696936E-008                  9.9999997870623070E-001                  9.9999991825049162E-001                  3.2442721960559256E-001                  7.8125638489696936E-008                  9.9999997870623070E-001                  9.9999991825049162E-001                  3.9886230446671833E+000                 -3.0042874720978830E+001                 -9.8999999999999986E+001                  3.9886230446671833E+000                  1.4913519222290088E+000                  3.9872388246826707E+000                 -3.0042874720978830E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0162109039412842E+033                  7.6406033482134439E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4084724238854625E+000                  3.9877012701225620E+000                  7.0016462374298227E-001                  4.1167413519747846E+000                  1.4034781961371929E-010                  3.6736772986639534E+002                  7.5089649164685479E+000                  8.6365521894577790E-001                  1.6524858835250178E+001                  8.6365521894577790E-001                  7.5089649164685479E+000                  6.3685821432194634E-001                  8.3291870268221446E-001                  1.3412775645367909E+000                  6.6583734778369030E-001                  3.1400475384910137E-001                  8.5045515756188676E-005                  6.1468314823344035E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  8.2627067451967413E+000                  3.4954789148221712E+000                                        0                                        0                                        5 
                                      50                                     1035                  2.5525931073920233E+006                  5.4097952135954852E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.7740741926217325E+000                  3.1160360457286473E-001                  7.8125638073254908E-008                  3.3239419531889342E-001                  3.2864595946167313E-001                  3.1160360457286473E-001                  7.8125638073254908E-008                  3.3239419531889342E-001                  3.2864595946167313E-001                  4.0056502361353301E+000                 -2.9987965490312767E+001                 -1.1740169830895265E+001                  4.0056502361353301E+000                  1.4321696701933653E+000                  4.0044890972069593E+000                 -2.9987965490312767E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0174099338280826E+033                  7.5247012864188273E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4049688093540897E+000                  4.0048593377665354E+000                  7.1575088662771447E-001                  4.0855688262053205E+000                  1.3473084661427784E-010                  3.5774272609944205E+002                  7.5082265951904290E+000                  8.5297329290752200E-001                  1.6504169158916380E+001                  8.5297329290752200E-001                  7.5082265951904290E+000                  6.5328242212441900E-001                  8.1730851134829163E-001                  1.3846757093052195E+000                  6.3461697426511887E-001                  3.4541796776923084E-001                  9.9302793816646414E-005                  4.6233375565311501E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.1422812583239406E+000                  3.6165167154059925E+000                                        0                                        0                                        5 
                                      55                                     1039                  3.9032303505456387E+006                  5.4397284924054290E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.6260202640940071E+000                  3.0193000936069930E-001                  7.8125638128766059E-008                  3.3000780442565092E-001                  3.2621263962684061E-001                  3.0193000936069930E-001                  7.8125638128766059E-008                  3.3000780442565092E-001                  3.2621263962684061E-001                  4.0265192925346902E+000                 -2.9810197627547097E+001                 -9.8999999999999986E+001                  4.0265192925346902E+000                  1.3714527654388382E+000                  4.0255572401474282E+000                 -2.9810197627547097E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0171553783091263E+033                  7.3662515061364736E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4015177561460552E+000                  4.0257870791794499E+000                  7.3311686375024088E-001                  4.0508368719602679E+000                  1.4212302294177785E-010                  3.4670359827806220E+002                  7.5093578277779978E+000                  8.4658782421367518E-001                  1.6487245352642447E+001                  8.4658782421367518E-001                  7.5093578277779978E+000                  6.7464221974644223E-001                  7.9821105299526507E-001                  1.4417902425708204E+000                  5.9642206821557742E-001                  3.8376326862145127E-001                  1.1097026809203307E-004                  3.4359915237364607E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  7.9996546198641116E+000                  3.7596229837897428E+000                                        0                                        0                                        5 
                                      60                                     1035                  5.2687061873472286E+006                  5.4296895421276279E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.4712443973753442E+000                  2.8814109013798894E-001                  7.8125640960508997E-008                  3.3239419531889647E-001                  3.2421866947380351E-001                  2.8814109013798894E-001                  7.8125640960508997E-008                  3.3239419531889647E-001                  3.2421866947380351E-001                  4.0489213097904546E+000                 -2.9554468693638910E+001                 -9.8999999999999986E+001                  4.0489213097904546E+000                  1.3077274581950578E+000                  4.0481324772523397E+000                 -2.9554468693638910E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0114154187823797E+033                  7.1427118918525215E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3979045463266093E+000                  4.0482084548927135E+000                  7.5155397124576440E-001                  4.0139626569692206E+000                  1.5820715652518413E-010                  3.3504554671740436E+002                  7.5117965176807688E+000                  8.4389978854830439E-001                  1.6473641690543698E+001                  8.4389978854830439E-001                  7.5117965176807688E+000                  6.9953531067697605E-001                  7.7691279557966142E-001                  1.5113450332052789E+000                  5.5382556352610934E-001                  4.2646978074853686E-001                  1.2018343075391279E-004                  2.5684596414211262E-003                  3.4416106108119959E-003                  9.3604466091399743E-003                  7.8481941393743258E+000                  3.9114223265259009E+000                                        0                                        0                                        5 
                                      65                                     1044                  6.5675813765018145E+006                  5.4029161935598564E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.3170697289055759E+000                  2.7591343004548180E-001                  7.8125638129115010E-008                  3.3477417848392005E-001                  3.2384004486814610E-001                  2.7591343004548180E-001                  7.8125638129115010E-008                  3.3477417848392005E-001                  3.2384004486814610E-001                  4.0714650391384346E+000                 -2.9255400503365397E+001                 -9.8999999999999986E+001                  4.0714650391384346E+000                  1.2410953482799361E+000                  4.0708227423814298E+000                 -2.9255400503365397E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9990089044440168E+033                  7.0197558092860528E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3940316965417043E+000                  4.0707511571475790E+000                  7.7057102194300597E-001                  3.9759285555747379E+000                  1.8231170541174335E-010                  3.2326087576556921E+002                  7.5150869789164449E+000                  8.4413903609388186E-001                  1.6462819274173352E+001                  8.4413903609388186E-001                  7.5150869789164449E+000                  7.2697642049751832E-001                  7.5466702583071821E-001                  1.5915634314112468E+000                  5.0933403207434980E-001                  4.7103883453713730E-001                  1.2738950445411742E-004                  1.9580821520079018E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  7.6965727768455787E+000                  4.0632740448269367E+000                                        0                                        0                                        5 
                                      70                                     1059                  7.7616389886918813E+006                  5.3601747925817840E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.1585982143018185E+000                  2.6280844435797041E-001                  7.8125638018092708E-008                  3.3477417848392005E-001                  3.2382793505239443E-001                  2.6280844435797041E-001                  7.8125638018092708E-008                  3.3477417848392005E-001                  3.2382793505239443E-001                  4.0935263804052022E+000                 -2.8931203256346720E+001                 -1.1138109839567303E+001                  4.0935263804052022E+000                  1.1715190450526440E+000                  4.0930063401411489E+000                 -2.8931203256346720E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9728596690785011E+033                  6.8945258006925261E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3897975629883925E+000                  4.0927939571054432E+000                  7.9006068902856275E-001                  3.9369492214036246E+000                  2.1479024697865968E-010                  3.1148981372123302E+002                  7.5189731884967665E+000                  8.4687193436910568E-001                  1.6454321042555382E+001                  8.4687193436910568E-001                  7.5189731884967665E+000                  7.5722521148180943E-001                  7.3213139962255236E-001                  1.6820202794359527E+000                  4.6426278570298934E-001                  5.1616444196960609E-001                  1.3318307224151509E-004                  1.5310634995102706E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  7.5499268123906154E+000                  4.2100742318019826E+000                                        0                                        0                                        5 
                                      75                                     1064                  8.8299131995720863E+006                  5.3075014070483952E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  3.0038036789488474E+000                  2.4965443027588480E-001                  7.8125638129115010E-008                  3.3477417848392005E-001                  3.2382757904555970E-001                  2.4965443027588480E-001                  7.8125638129115010E-008                  3.3477417848392005E-001                  3.2382757904555970E-001                  4.1145877607774342E+000                 -2.8593132947180390E+001                 -9.8999999999999986E+001                  4.1145877607774333E+000                  1.0989564648659360E+000                  4.1141686174370484E+000                 -2.8593132947180390E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9307052932406868E+033                  6.7851433340587841E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3851492273388013E+000                  4.1138233857191304E+000                  8.0987207463458977E-001                  3.8973264501915703E+000                  2.5672726785285558E-010                  2.9985848427070221E+002                  7.5232750762073390E+000                  8.5179077630351729E-001                  1.6447825642560421E+001                  8.5179077630351729E-001                  7.5232750762073390E+000                  7.9059354985047159E-001                  7.0979777083930207E-001                  1.7824287423102929E+000                  4.1959553249240195E-001                  5.6086984267220341E-001                  1.3800016672719151E-004                  1.2324108980036877E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  7.4121231518537449E+000                  4.3479800754553972E+000                                        0                                        0                                        5 
                                      80                                     1082                  9.7695171224359591E+006                  5.2524037638443906E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.8648096179397924E+000                  2.3811404221677812E-001                  7.8125640627550510E-008                  3.3715416164894907E-001                  3.2382755871020313E-001                  2.3811404221677812E-001                  7.8125640627550510E-008                  3.3715416164894907E-001                  3.2382755871020313E-001                  4.1342766048757822E+000                 -2.8251188596984743E+001                 -1.1263048576175603E+001                  4.1342766048757822E+000                  1.0238826975298720E+000                  4.1339396599926719E+000                 -2.8251188596984743E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8788407829702332E+033                  6.6437345688172641E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3801627672357739E+000                  4.1334891035683441E+000                  8.2967785376525116E-001                  3.8577148919302475E+000                  3.0286273105887487E-010                  2.8859093094271788E+002                  7.5278348889436533E+000                  8.5854046281833651E-001                  1.6443238231159008E+001                  8.5854046281833651E-001                  7.5278348889436533E+000                  8.2624640523759962E-001                  6.8825721585089306E-001                  1.8913313560107703E+000                  3.7651442551570274E-001                  6.0397762738728522E-001                  1.4210298783742798E-004                  1.0245314219426921E-003                  3.4416106108119959E-003                  9.3604466091399743E-003                  7.2851529977886420E+000                  4.4750182498436972E+000                                        0                                        0                                        5 
                                      85                                     1066                  1.0607870368663095E+007                  5.2036560403192178E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.7313046079521115E+000                  2.2738234264063417E-001                  7.8125637516866043E-008                  3.3715416164894635E-001                  3.2382753476476606E-001                  2.2738234264063417E-001                  7.8125637516866043E-008                  3.3715416164894635E-001                  3.2382753476476606E-001                  4.1525378794121943E+000                 -2.7901625104712451E+001                 -9.8999999999999986E+001                  4.1525378794121943E+000                  9.4516819349816283E-001                  4.1522683852477655E+000                 -2.7901625104712451E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8105691601483643E+033                  6.5236312261520879E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3748790740960439E+000                  4.1517300799482095E+000                  8.4936572823464296E-001                  3.8183391429914639E+000                  3.5405761101807918E-010                  2.7776920949523475E+002                  7.5326638025552377E+000                  8.6720161069629154E-001                  1.6440704271014575E+001                  8.6720161069629154E-001                  7.5326638025552377E+000                  8.6266610969121793E-001                  6.6717138839135492E-001                  2.0116507803824186E+000                  3.3434277271161306E-001                  6.4616861655495350E-001                  1.4581814680084010E-004                  8.7484481826078850E-004                  3.4416106108119955E-003                  9.3604466091399743E-003                  7.1668609136793950E+000                  4.5933565983990956E+000                                        0                                        0                                        5 
                                      86                                     1066                  1.0763880252460068E+007                  5.1931521133705552E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.7024495495575356E+000                  2.2490445421912592E-001                  7.8125635240690322E-008                  3.4032320071683558E-001                  3.2382753008779225E-001                  2.2490445421912592E-001                  7.8125635240690322E-008                  3.4032320071683558E-001                  3.2382753008779225E-001                  4.1560251634227701E+000                 -2.7831100439568715E+001                 -9.8999999999999986E+001                  4.1560251634227701E+000                  9.2895663004711493E-001                  4.1557676235116272E+000                 -2.7831100439568715E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7930614156987417E+033                  6.5009678381252900E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3737917136375390E+000                  4.1552114147526327E+000                  8.5328111655386274E-001                  3.8105083663530244E+000                  3.6602634559188912E-010                  2.7566147163123350E+002                  7.5336577509556246E+000                  8.6914588546063543E-001                  1.6440441324887910E+001                  8.6914588546063543E-001                  7.5336577509556246E+000                  8.7007386223556249E-001                  6.6304649933075011E-001                  2.0370015878509213E+000                  3.2609299492674243E-001                  6.5442156823640873E-001                  1.4652649588960370E-004                  8.5040618317783927E-004                  3.4416106108119951E-003                  9.3604466091399725E-003                  7.1442938201756325E+000                  4.6159310366963826E+000                                        0                                        0                                        5 
                                      90                                     1064                  1.1352704675712731E+007                  5.1518755318715934E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.5955170279776389E+000                  2.1499108813516382E-001                  7.8125635573811439E-008                  3.4032320071683592E-001                  3.2382751141285893E-001                  2.1499108813516382E-001                  7.8125635573811439E-008                  3.4032320071683592E-001                  3.2382751141285893E-001                  4.1694838866225705E+000                 -2.7544058373411136E+001                 -9.8999999999999986E+001                  4.1694838866225696E+000                  8.6253574879757455E-001                  4.1692696255376687E+000                 -2.7544058373411136E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7278781452670191E+033                  6.4036276941937302E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3693056816936853E+000                  4.1686414116098636E+000                  8.6896817887018662E-001                  3.7791342417203770E+000                  4.1922666934216478E-010                  2.6735299662787713E+002                  7.5377678553815048E+000                  8.7772427352011706E-001                  1.6440194010613922E+001                  8.7772427352011706E-001                  7.5377678553815048E+000                  9.0073368080869398E-001                  6.4673459813251966E-001                  2.1438408886058760E+000                  2.9346919365122776E-001                  6.8705634979218988E-001                  1.4930570173458097E-004                  7.6629645154149232E-004                  3.4416106108119951E-003                  9.3604466091399725E-003                  7.0574620378502004E+000                  4.7027871635389600E+000                                        0                                        0                                        5 
                                      95                                     1067                  1.2011432874739699E+007                  5.0978087134069048E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.4716837573975510E+000                  2.0425494632606050E-001                  7.8125637794420119E-008                  3.4032320071683808E-001                  3.2382748819854379E-001                  2.0425494632606050E-001                  7.8125637794420119E-008                  3.4032320071683808E-001                  3.2382748819854379E-001                  4.1852241915127557E+000                 -2.7175193692824386E+001                 -1.1740169830895265E+001                  4.1852241915127566E+000                  7.7561769045801265E-001                  4.1850550452601167E+000                 -2.7175193692824386E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6605020704349156E+033                  6.2721292824837351E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3634301730328220E+000                  4.1843389620714531E+000                  8.8856797142270871E-001                  3.7399346566153326E+000                  4.9885591987297504E-010                  2.5727440105686264E+002                  7.5431988525320337E+000                  8.9018785011698431E-001                  1.6441742113095316E+001                  8.9018785011698431E-001                  7.5431988525320337E+000                  9.4165780334867366E-001                  6.2701313797860980E-001                  2.2889948737868022E+000                  2.5402627432385766E-001                  7.2650982250539231E-001                  1.5269680548773154E-004                  6.8641436735189293E-004                  3.4416106108119955E-003                  9.3604466091399725E-003                  6.9570373240033403E+000                  4.8032338484229360E+000                                        0                                        0                                        5 
                                     100                                     1047                  1.2588923723198321E+007                  5.0385390350439527E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.3588152337653767E+000                  1.9353090640645126E-001                  7.8125637905442421E-008                  3.4032320071683830E-001                  3.2368041451740381E-001                  1.9353090640645126E-001                  7.8125637905442421E-008                  3.4032320071683830E-001                  3.2368041451740381E-001                  4.1997757085005682E+000                 -2.6793297083515199E+001                 -1.1439139835231284E+001                  4.1997757085005691E+000                  6.8482512969036469E-001                  4.1996429995896118E+000                 -2.6793297083515199E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5835124225565222E+033                  6.1433187906586787E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3573119741072901E+000                  4.1988421952036017E+000                  9.0805598583984615E-001                  3.7009586277810578E+000                  5.9485833069084704E-010                  2.4757364448555322E+002                  7.5489896736711506E+000                  9.0466634974399007E-001                  1.6445537343946270E+001                  9.0466634974399007E-001                  7.5489896736711506E+000                  9.8591463730022366E-001                  6.0821248616407408E-001                  2.4469381739335314E+000                  2.1642497134035391E-001                  7.6411911903279051E-001                  1.5609067515890584E-004                  6.2700666937919806E-004                  3.4416106108119955E-003                  9.3604466091399725E-003                  6.8659035735979934E+000                  4.8943829664600944E+000                                        0                                        0                                        5 
                                     105                                     1021                  1.3091617378020272E+007                  4.9787134766273784E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.2585017084080197E+000                  1.8694245356574918E-001                  7.8125637905386530E-008                  3.4032320071683825E-001                  3.2115758608619083E-001                  1.8694245356574918E-001                  7.8125637905386530E-008                  3.4032320071683825E-001                  3.2115758608619083E-001                  4.2131124303876994E+000                 -2.6397100070458549E+001                 -9.8999999999999986E+001                  4.2131124303876994E+000                  5.9134752217552478E-001                  4.2130086605142756E+000                 -2.6397100070458549E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4825034663936164E+033                  5.9850570018038949E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3510854398488030E+000                  4.2121453230857488E+000                  9.2716061829789487E-001                  3.6627493628649601E+000                  6.9519352863416626E-010                  2.3837702561562386E+002                  7.5551644910093065E+000                  9.2114474433846860E-001                  1.6451822058800680E+001                  9.2114474433846860E-001                  7.5551644910093065E+000                  1.0330160488515909E+000                  5.9055454776284000E-001                  2.6165090202507950E+000                  1.8110909494771793E-001                  7.9944116801899401E-001                  1.5954487812626904E-004                  5.8224136076941862E-004                  3.4416106108119955E-003                  9.3604466091399725E-003                  6.7840090026419047E+000                  4.9762886961778454E+000                                        0                                        0                                        4 
                                     110                                     1010                  1.3537604943206543E+007                  4.9321568439308825E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.1526712407574173E+000                  1.7872266006875775E-001                  7.8125638016408833E-008                  3.3873868118289258E-001                  3.2084063915851968E-001                  1.7872266006875775E-001                  7.8125638016408833E-008                  3.3873868118289258E-001                  3.2084063915851968E-001                  4.2254245360339784E+000                 -2.5970359146858669E+001                 -9.8999999999999986E+001                  4.2254245360339784E+000                  4.9518658153487771E-001                  4.2253437033922330E+000                 -2.5970359146858669E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4032211436361144E+033                  5.8895464975129879E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3448572825675349E+000                  4.2244456672533666E+000                  9.4576710494424054E-001                  3.6255363895722690E+000                  7.9326854476161960E-010                  2.2973967224065959E+002                  7.5619868009050606E+000                  9.4039769751372015E-001                  1.6461552734982501E+001                  9.4039769751372015E-001                  7.5619868009050606E+000                  1.0821089332204219E+000                  5.7367521844634473E-001                  2.8021337791298544E+000                  1.4735043657810556E-001                  8.3320487398610577E-001                  1.6328547348727848E-004                  5.4685436232685878E-004                  3.4416106108119955E-003                  9.3604466091399725E-003                  6.7091932248654915E+000                  5.0511126583556294E+000                                        0                                        0                                        5 
                                     115                                     1032                  1.3947257848237161E+007                  4.9031588885503368E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  2.0568944681262602E+000                  1.6889049330279693E-001                  7.8125639741984247E-008                  3.4032320071684008E-001                  3.2082968771226911E-001                  1.6889049330279693E-001                  7.8125639741984247E-008                  3.4032320071684008E-001                  3.2082968771226911E-001                  4.2371735084798825E+000                 -2.5478162586795115E+001                 -9.8999999999999986E+001                  4.2371735084798825E+000                  3.9579508431784477E-001                  4.2371109282467252E+000                 -2.5478162586795115E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3066502278493762E+033                  5.7823250115520400E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3386708111284573E+000                  4.2362223383826505E+000                  9.6402838338703656E-001                  3.5890138326866770E+000                  8.7581467514318976E-010                  2.2159399130883989E+002                  7.5700574049971694E+000                  9.6416461221991301E-001                  1.6476593102559956E+001                  9.6416461221991301E-001                  7.5700574049971694E+000                  1.1343353335465984E+000                  5.5699681078254981E-001                  3.0133697124286729E+000                  1.1399362141354324E-001                  8.6656614334005844E-001                  1.6763295348394989E-004                  5.1702139985876849E-004                  3.4416106108119959E-003                  9.3604466091399743E-003                  6.6385542717248516E+000                  5.1217584498977748E+000                                        0                                        0                                        4 
                                     120                                     1056                  1.4341690700286090E+007                  4.8975117786238140E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  1.9577003916561080E+000                  1.6235905365469594E-001                  7.8125640408868401E-008                  3.4269002836774809E-001                  3.2082932332050479E-001                  1.6235905365469594E-001                  7.8125640408868401E-008                  3.4269002836774809E-001                  3.2082932332050479E-001                  4.2490698134823024E+000                 -2.4839445381739043E+001                 -9.8999999999999986E+001                  4.2490698134823024E+000                  2.9718731862439279E-001                  4.2490212928919275E+000                 -2.4839445381739043E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1992127816513576E+033                  5.7420936679762290E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3327688717967217E+000                  4.2482439540664947E+000                  9.8184306989243042E-001                  3.5533844596758892E+000                  8.9269619204195285E-010                  2.1403210370270929E+002                  7.5808262646313009E+000                  9.9689413284226502E-001                  1.6501976313484054E+001                  9.9689413284226502E-001                  7.5808262646313009E+000                  1.1924233589412423E+000                  5.3969379508763082E-001                  3.2690317425547812E+000                  7.9387590119342918E-002                  9.0117656934509871E-001                  1.7339927929998524E-004                  4.8955444287992935E-004                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.5686633754554968E+000                  5.1916558668546013E+000                                        0                                        0                                        4 
