                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10000      1.2000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_v_rot                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      45                                     1009                  6.2860536960155332E+004                  3.8163032912796298E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0231224549828575E+000                  3.3239419531888970E-001                  7.8125634594786923E-008                  9.9999998126721656E-001                  9.9999993067821880E-001                  7.2670913313660002E-001                  7.8125634594786923E-008                  9.9999998126721656E-001                  9.9999993067821880E-001                  3.9711156488154047E+000                 -2.9758091145407310E+001                 -9.8999999999999986E+001                  3.9711156488154047E+000                  1.6252609820100612E+000                  3.9691526919642310E+000                 -2.9758091145407310E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0430711792210850E+033                  7.7627900489348895E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4155138326481120E+000                  3.9706352208880782E+000                  6.7754878160044218E-001                  4.1619730362598659E+000                 -8.0198018288243438E-011                  3.7608196476391026E+002                  7.5155760537028531E+000                  8.9251435127247325E-001                  1.6569813961719461E+001                  8.9251435127247325E-001                  7.5155760537028531E+000                  6.2064193185648486E-001                  8.4929416230558297E-001                  1.2986614227357989E+000                  6.9858824824892640E-001                  2.8086430110674682E-001                  5.8215636032508729E-005                  9.2270257703007605E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  8.3893976332678726E+000                  3.3662092829585530E+000                                        0                                        0                                        3 
                                      50                                     1002                  1.2135986257056055E+005                  4.2122095215177531E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0217138522620592E+000                  3.3239419531888931E-001                  7.8125634178207702E-008                  9.9999998126721656E-001                  9.9999993029803391E-001                  7.2670913313659968E-001                  7.8125634178207702E-008                  9.9999998126721656E-001                  9.9999993029803391E-001                  3.9720186303806240E+000                 -2.9767217840386053E+001                 -1.1439139835231284E+001                  3.9720186303806240E+000                  1.5969774021938072E+000                  3.9701835279466557E+000                 -2.9767217840386053E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0441883532466621E+033                  7.7614144564541788E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4152634010430560E+000                  3.9710678956491310E+000                  6.7826598219108003E-001                  4.1605386350785896E+000                  1.4033399752863215E-010                  3.7733305092698708E+002                  7.5153807401100332E+000                  8.9151776439642827E-001                  1.6568417078332168E+001                  8.9151776439642827E-001                  7.5153807401100332E+000                  6.2101177765835835E-001                  8.4890841364281933E-001                  1.2996318250346728E+000                  6.9781675713794766E-001                  2.8165046149063183E-001                  5.8427128310783990E-005                  9.1101027251756714E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3837813184686123E+000                  3.3719045155982448E+000                                        0                                        0                                        3 
                                      55                                      997                  2.6692490447344410E+005                  4.6081157517558777E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0229101328701082E+000                  3.3239419531888931E-001                  7.8125634178207702E-008                  9.9999998126721656E-001                  9.9999992918420189E-001                  7.2328059830005698E-001                  7.8125634178207702E-008                  9.9999998126721656E-001                  9.9999992918420189E-001                  3.9740038861883655E+000                 -2.9806035811541467E+001                 -9.8999999999999986E+001                  3.9740038861883655E+000                  1.5829317355704438E+000                  3.9722354227221972E+000                 -2.9806035811541467E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0481388925803354E+033                  7.7603242330114834E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4146996009669701E+000                  3.9730582188845047E+000                  6.8038874396093829E-001                  4.1562931115388730E+000                  1.3612510113765002E-010                  3.7803540085715832E+002                  7.5146325379000176E+000                  8.8832561623542350E-001                  1.6563967971168452E+001                  8.8832561623542350E-001                  7.5146325379000176E+000                  6.2192238245284226E-001                  8.4796130712520368E-001                  1.3020213564072018E+000                  6.9592254520197538E-001                  2.8357879867762292E-001                  6.0652734875874035E-005                  8.8400945536599770E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3697701481632940E+000                  3.3861425477018252E+000                                        0                                        0                                        3 
                                      60                                      992                  6.2913730954122706E+005                  5.0040219819940015E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0254889087579784E+000                  3.3239419531888931E-001                  7.8125634178207702E-008                  9.9999998024282222E-001                  9.9999992679744421E-001                  7.2328059830005698E-001                  7.8125634178207702E-008                  9.9999998024282222E-001                  9.9999992679744421E-001                  3.9789949530806283E+000                 -2.9879637423256657E+001                 -9.8999999999999986E+001                  3.9789949530806283E+000                  1.5637190527844600E+000                  3.9773225369383840E+000                 -2.9879637423256657E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0601505567513094E+033                  7.7608419009042168E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4136391989719570E+000                  3.9781727302205123E+000                  6.8506680361896710E-001                  4.1469369922228152E+000                  1.1888734822480811E-010                  3.7711517160921659E+002                  7.5131568214249080E+000                  8.8153495887785460E-001                  1.6554448886564582E+001                  8.8153495887785460E-001                  7.5131568214249080E+000                  6.2417940410791894E-001                  8.4562973769529470E-001                  1.3079459160299942E+000                  6.9125940653090845E-001                  2.8831555433017253E-001                  6.5879046295279836E-005                  8.2581316687895864E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.3346610152120100E+000                  3.4217818892425362E+000                                        0                                        0                                        4 
                                      65                                      993                  1.5304376813194926E+006                  5.3999282122321253E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0317664383508882E+000                  3.3239419531888931E-001                  7.8125634178207702E-008                  9.9999997921842787E-001                  9.9999992189238551E-001                  7.1985206346351416E-001                  7.8125634178207702E-008                  9.9999997921842787E-001                  9.9999992189238551E-001                  3.9920779647367644E+000                 -2.9965952147087116E+001                 -9.8999999999999986E+001                  3.9920779647367644E+000                  1.5296672965856766E+000                  3.9905778534354175E+000                 -2.9965952147087116E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0967346011506944E+033                  7.7711096896184327E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4120347845255763E+000                  3.9914134575712694E+000                  6.9489599618710762E-001                  4.1272786070865344E+000                  1.0218785751172029E-010                  3.7263166632175665E+002                  7.5110960024400457E+000                  8.6935979815869779E-001                  1.6537066586933960E+001                  8.6935979815869779E-001                  7.5110960024400457E+000                  6.2992453984296115E-001                  8.3979188458029719E-001                  1.3230376789677813E+000                  6.7958370215010533E-001                  3.0013344031108996E-001                  7.6154284083764111E-005                  7.1344235655407340E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.2455285093248509E+000                  3.5119819004476263E+000                                        0                                        0                                        4 
                                      70                                      992                  3.1995983327758866E+006                  5.5699756690562836E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0434081084573119E+000                  3.3239419531888931E-001                  7.8125634178207702E-008                  9.9999997790134942E-001                  9.9999991294296431E-001                  7.1635305525287429E-001                  7.8125634178207702E-008                  9.9999997790134942E-001                  9.9999991294296431E-001                  4.0181422356235936E+000                 -2.9960639838744701E+001                 -1.1138109839567303E+001                  4.0181422356235936E+000                  1.4820543436414153E+000                  4.0168765404815918E+000                 -2.9960639838744701E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1677126086818095E+033                  7.8043311947838718E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4106135431346321E+000                  4.0175905735512272E+000                  7.1082703695897542E-001                  4.0954165255427988E+000                  9.5552474708901684E-011                  3.6380006902619851E+002                  7.5100286842895958E+000                  8.5452877272235872E-001                  1.6515065412761448E+001                  8.5452877272235872E-001                  7.5100286842895958E+000                  6.4134563586925319E-001                  8.2856414458452254E-001                  1.3531041283330161E+000                  6.5712822912641744E-001                  3.2277556074104313E-001                  8.9934381152689797E-005                  5.6597850068476037E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  8.0728794364457492E+000                  3.6860633810949590E+000                                        0                                        0                                        5 
                                      75                                      990                  5.1991480429358305E+006                  5.6136129680761346E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0590366227803534E+000                  3.3715416164894235E-001                  7.8125634178207702E-008                  9.9999997599890278E-001                  9.9999990130334437E-001                  7.1285404704223443E-001                  7.8125634178207702E-008                  9.9999997599890278E-001                  9.9999990130334437E-001                  4.0521608040238757E+000                 -2.9827418440883196E+001                 -9.8999999999999986E+001                  4.0521608040238757E+000                  1.4335341808812190E+000                  4.0511144449069398E+000                 -2.9827418440883196E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2458077842899911E+033                  7.8511488334529041E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4098492812098975E+000                  4.0516648332652236E+000                  7.2939269066544299E-001                  4.0582852181298641E+000                  1.0071491430474850E-010                  3.5313300900157429E+002                  7.5108915225069417E+000                  8.4220297908569230E-001                  1.6495751796277766E+001                  8.4220297908569230E-001                  7.5108915225069417E+000                  6.5655870031734942E-001                  8.1429717928066947E-001                  1.3933779743656105E+000                  6.2859430867796839E-001                  3.5146701459524843E-001                  1.0206921672774404E-004                  4.4159413637387184E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  7.8513325164795482E+000                  3.9088430027155185E+000                                        0                                        0                                        5 
                                      80                                      990                  7.2265051205060165E+006                  5.5992455126230611E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0768838934859293E+000                  3.3715416164894257E-001                  7.8125634428117997E-008                  9.9999997365742999E-001                  9.9999988689781594E-001                  7.0571345212276482E-001                  7.8125634428117997E-008                  9.9999997365742999E-001                  9.9999988689781594E-001                  4.0900278218529404E+000                 -2.9612761866261522E+001                 -9.8999999999999986E+001                  4.0900278218529404E+000                  1.3848954114329568E+000                  4.0891706252748614E+000                 -2.9612761866261522E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3359715716983787E+033                  7.9475970224109839E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4092735611135137E+000                  4.0895541861152340E+000                  7.4948880728321465E-001                  4.0180929848943201E+000                  1.1472734228121253E-010                  3.4174214248222279E+002                  7.5131180403097799E+000                  8.3248189582190923E-001                  1.6479478896488999E+001                  8.3248189582190923E-001                  7.5131180403097799E+000                  6.7421825258530044E-001                  7.9857981694860358E-001                  1.4406434694390320E+000                  5.9715959439953892E-001                  3.8302156291901002E-001                  1.1189721639661707E-004                  3.4706222574898598E-003                  3.4416106108119955E-003                  9.3604466091399725E-003                  7.6074408534153619E+000                  4.1536770797849405E+000                                        0                                        0                                        5 
                                      85                                      991                  9.1137193385116514E+006                  5.5596104895838359E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.0948704345185005E+000                  3.4032320071683086E-001                  7.8125631398543883E-008                  9.9999997102327309E-001                  9.9999986970730959E-001                  6.9842868759347221E-001                  7.8125631398543883E-008                  9.9999997102327309E-001                  9.9999986970730959E-001                  4.1286109247876288E+000                 -2.9358258070267670E+001                 -9.8999999999999986E+001                  4.1286109247876288E+000                  1.3365420117613658E+000                  4.1279093626670980E+000                 -2.9358258070267670E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4573807860612331E+033                  8.0432881066297723E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4085046192357122E+000                  4.1281489361981567E+000                  7.7032406608028026E-001                  3.9764224673001896E+000                  1.3449269345309554E-010                  3.3029841464421349E+002                  7.5161182447702144E+000                  8.2495732995204529E-001                  1.6465884430387977E+001                  8.2495732995204529E-001                  7.5161182447702144E+000                  6.9290978021824301E-001                  7.8249966598683496E-001                  1.4924568256041517E+000                  5.6499930141334731E-001                  4.1527023065246732E-001                  1.1974094489754611E-004                  2.7742970803157564E-003                  3.4416106108119951E-003                  9.3604466091399795E-003                  7.3596787888101503E+000                  4.4021308405804405E+000                                        0                                        0                                        5 
                                      90                                      991                  1.0812673485006420E+007                  5.5105778782474220E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1126609178952380E+000                  3.4190108581743800E-001                  7.8125633565527119E-008                  9.9999996838911631E-001                  9.9999984927377450E-001                  6.9285582710007043E-001                  7.8125633565527119E-008                  9.9999996838911631E-001                  9.9999984927377450E-001                  4.1665539910473521E+000                 -2.9086861723177616E+001                 -9.8999999999999986E+001                  4.1665539910473512E+000                  1.2885179748332778E+000                  4.1659785033986019E+000                 -2.9086861723177616E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5638556068011776E+033                  8.1067363354238061E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4073522571367603E+000                  4.1660959363900361E+000                  7.9160229037412377E-001                  3.9338660187125023E+000                  1.6032779692541772E-010                  3.1906130260060036E+002                  7.5195395670719813E+000                  8.1915706589585535E-001                  1.6454452454296984E+001                  8.1915706589585535E-001                  7.5195395670719813E+000                  7.1201899307707583E-001                  7.6659937405693590E-001                  1.5475037382917771E+000                  5.3319872468878604E-001                  4.4713600671547271E-001                  1.2609191216004972E-004                  2.2613415448473465E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  7.1162679294031301E+000                  4.6460492806983016E+000                                        0                                        0                                        5 
                                      95                                      989                  1.2315925045221495E+007                  5.4548032049717348E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1303180284605121E+000                  3.4190108581743778E-001                  7.8125633343482514E-008                  9.9999996487690690E-001                  9.9999982468831961E-001                  6.8342051264864900E-001                  7.8125633343482514E-008                  9.9999996487690690E-001                  9.9999982468831961E-001                  4.2032597674137913E+000                 -2.8810728526562187E+001                 -9.8999999999999986E+001                  4.2032597674137913E+000                  1.2405685203501498E+000                  4.2027862567129173E+000                 -2.8810728526562187E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6638625224592162E+033                  8.1566655126810429E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4057075478953314E+000                  4.2027992354330239E+000                  8.1324335837847483E-001                  3.8905838827038002E+000                  1.9350550037885084E-010                  3.0809334276334602E+002                  7.5231824010448545E+000                  8.1471048275391356E-001                  1.6444735241642235E+001                  8.1471048275391356E-001                  7.5231824010448545E+000                  7.3149737879475907E-001                  7.5115988076033569E-001                  1.6049949935278469E+000                  5.0231974361550624E-001                  4.7806359270515042E-001                  1.3135086798685459E-004                  1.8796466599442514E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.8817279931043238E+000                  4.8809647053345913E+000                                        0                                        0                                        5 
                                     100                                      986                  1.3622785094344705E+007                  5.3899563803593411E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1426809760942440E+000                  3.4505685601864794E-001                  7.8125633565527119E-008                  9.9999995873054093E-001                  9.9999979495788660E-001                  6.7955733588269074E-001                  7.8125633565527119E-008                  9.9999995873054093E-001                  9.9999979495788660E-001                  4.2385819577309531E+000                 -2.8536922380533731E+001                 -9.8999999999999986E+001                  4.2385819577309531E+000                  1.1930862911255198E+000                  4.2381906807773690E+000                 -2.8536922380533731E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7689545082980453E+033                  8.2353082013861088E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4035155422947518E+000                  4.2381143656779603E+000                  8.3528493470210274E-001                  3.8465007300565444E+000                  2.3815340017016092E-010                  2.9736071057445315E+002                  7.5269213202344947E+000                  8.1161900503314122E-001                  1.6436704705867491E+001                  8.1161900503314122E-001                  7.5269213202344947E+000                  7.5122961391903731E-001                  7.3642280929205806E-001                  1.6640086073944096E+000                  4.7284560486648536E-001                  5.0757427197555083E-001                  1.3579065941728106E-004                  1.5933427127546678E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.6603436853903908E+000                  5.1026275500778651E+000                                        0                                        0                                        5 
                                     105                                      987                  1.4748640815652467E+007                  5.3275587276015264E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1534806613334068E+000                  3.4505685601864816E-001                  7.8125633787571724E-008                  9.9999995316954304E-001                  9.9999975938813379E-001                  6.7372505835328700E-001                  7.8125633787571724E-008                  9.9999995316954304E-001                  9.9999975938813379E-001                  4.2718159794405084E+000                 -2.8272246139474085E+001                 -1.1439139835231284E+001                  4.2718159794405084E+000                  1.1463821861450474E+000                  4.2714905077319871E+000                 -2.8272246139474085E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8623738343670318E+033                  8.3018313823540644E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4007834876279919E+000                  4.2713392312412743E+000                  8.5736147681728014E-001                  3.8023476458261900E+000                  2.8977785914362150E-010                  2.8705367724397917E+002                  7.5306374904494593E+000                  8.0946850003109316E-001                  1.6429942602871353E+001                  8.0946850003109316E-001                  7.5306374904494593E+000                  7.7105250490392774E-001                  7.2256254038705725E-001                  1.7236180601027098E+000                  4.4512507018938735E-001                  5.3532245302784598E-001                  1.3958563802144678E-004                  1.3773068370158213E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.4540868382378065E+000                  5.3090926734557602E+000                                        0                                        0                                        5 
                                     110                                      987                  1.5725513365376091E+007                  5.2659735836576074E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1639424786025652E+000                  3.4505685601864838E-001                  7.8125634009616329E-008                  9.9999995024270227E-001                  9.9999971637988927E-001                  6.6382286800566759E-001                  7.8125634009616329E-008                  9.9999995024270227E-001                  9.9999971637988927E-001                  4.3031481568426360E+000                 -2.8016886140831161E+001                 -1.0962018580511621E+001                  4.3031481568426360E+000                  1.1000904532998501E+000                  4.3028759727796322E+000                 -2.8016886140831161E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9375896417665164E+033                  8.3546520130703475E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3975097919038557E+000                  4.3026603860848365E+000                  8.7956944568733286E-001                  3.7579317080860841E+000                  3.5213559318995926E-010                  2.7710855400476692E+002                  7.5343033858647743E+000                  8.0804037453097077E-001                  1.6424163767560234E+001                  8.0804037453097077E-001                  7.5343033858647743E+000                  7.9105936161447699E-001                  7.0950369820417103E-001                  1.7838284952313694E+000                  4.1900738818910765E-001                  5.6146147750300668E-001                  1.4291200875821649E-004                  1.2110589903060885E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.2614245984781194E+000                  5.5019140313346337E+000                                        0                                        0                                        5 
                                     115                                      986                  1.6575664491155116E+007                  5.2061765075960613E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1738408255441053E+000                  3.4505685601864844E-001                  7.8125634065127480E-008                  9.9999994234023126E-001                  9.9999966420258435E-001                  6.5977089304461800E-001                  7.8125634065127480E-008                  9.9999994234023126E-001                  9.9999966420258435E-001                  4.3326543474956480E+000                 -2.7771011244314131E+001                 -1.1439139835231284E+001                  4.3326543474956480E+000                  1.0540457299141495E+000                  4.3324256349198649E+000                 -2.7771011244314131E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9850038708410030E+033                  8.3871638938281969E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3937087244690654E+000                  4.3321547653177381E+000                  9.0191877017336386E-001                  3.7132330591140223E+000                  4.2690444195924224E-010                  2.6750267110684473E+002                  7.5379097779190678E+000                  8.0725811747237153E-001                  1.6419272318905218E+001                  8.0725811747237153E-001                  7.5379097779190678E+000                  8.1121404203414016E-001                  6.9720816306794764E-001                  1.8444981454777185E+000                  3.9441631971496871E-001                  5.8606928189839014E-001                  1.4588106602428296E-004                  1.0811736424668817E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  6.0816810740232103E+000                  5.6817809460104973E+000                                        0                                        0                                        5 
                                     120                                      986                  1.7318667681967523E+007                  5.1501484893912943E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1817269061898328E+000                  3.4505685601864844E-001                  7.8125634065127480E-008                  9.9999993590118108E-001                  9.9999960126132503E-001                  6.5262727628317918E-001                  7.8125634065127480E-008                  9.9999993590118108E-001                  9.9999960126132503E-001                  4.3601531156478552E+000                 -2.7534893220534332E+001                 -9.8999999999999986E+001                  4.3601531156478552E+000                  1.0079355876700233E+000                  4.3599600685383564E+000                 -2.7534893220534332E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0433284783323036E+033                  8.4122969036811499E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3894276573585538E+000                  4.3596487991700590E+000                  9.2422792132054665E-001                  3.6686147568196565E+000                  5.0867247067988756E-010                  2.5830410118046348E+002                  7.5414254456957215E+000                  8.0713015783418618E-001                  1.6415280573933309E+001                  8.0713015783418618E-001                  7.5414254456957215E+000                  8.3078713254176662E-001                  6.8557138093946923E-001                  1.9058470962178646E+000                  3.7114275683660264E-001                  6.0935623696167773E-001                  1.4857266764995480E-004                  9.7765808615559325E-004                  3.4416106108119955E-003                  9.3604466091399743E-003                  5.9140141121483216E+000                  5.8495448403098926E+000                                        0                                        0                                        5 
                                     125                                      986                  1.7976469598192554E+007                  5.0980632339295013E+000                  1.2000000000000000E+001                  3.4377859696607807E+001                 -9.8999999999999986E+001                  4.1876005383456096E+000                  3.4505685601864866E-001                  7.8125634287366876E-008                  9.9999992565723728E-001                  9.9999952482524079E-001                  6.4745206963112611E-001                  7.8125634287366876E-008                  9.9999992565723728E-001                  9.9999952482524079E-001                  4.3859555846272107E+000                 -2.7306682472935176E+001                 -1.1439139835231284E+001                  4.3859555846272107E+000                  9.6158620482661805E-001                  4.3857920925638263E+000                 -2.7306682472935176E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1065717465879670E+033                  8.4308460261165289E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3846870899667838E+000                  4.3854451368872454E+000                  9.4660722496268146E-001                  3.6238561495353871E+000                  6.0740496532332513E-010                  2.4944947028151432E+002                  7.5448690784135595E+000                  8.0759486035739070E-001                  1.6412109658164663E+001                  8.0759486035739070E-001                  7.5448690784135595E+000                  8.4977941160800963E-001                  6.7449520508952254E-001                  1.9681570964782102E+000                  3.4899040620396665E-001                  6.3151947742302494E-001                  1.5105544357310230E-004                  8.9387585324682023E-004                  3.4416106108119955E-003                  9.3604466091399725E-003                  5.7562551042997594E+000                  6.0073815401636388E+000                                        0                                        0                                        5 
